mouse_gene,marmoset_gene
ENSMUSG00000045555,ENSCJAG00000005395
ENSMUSG00000053137,ENSCJAG00000078559
ENSMUSG00000021453,ENSCJAG00000075792
ENSMUSG00000026657,ENSCJAG00000009404
ENSMUSG00000038446,ENSCJAG00000005410
ENSMUSG00000024098,ENSCJAG00000040675
ENSMUSG00000079049,ENSCJAG00000041877
ENSMUSG00000049511,ENSCJAG00000022374
ENSMUSG00000030263,ENSCJAG00000047139
ENSMUSG00000043289,ENSCJAG00000034767
ENSMUSG00000047842,ENSCJAG00000039042
ENSMUSG00000031633,ENSCJAG00000076040
ENSMUSG00000013846,ENSCJAG00000005232
ENSMUSG00000042842,ENSCJAG00000047812
ENSMUSG00000042842,ENSCJAG00000010562
ENSMUSG00000034647,ENSCJAG00000045973
ENSMUSG00000041020,ENSCJAG00000005383
ENSMUSG00000036087,ENSCJAG00000042883
ENSMUSG00000019831,ENSCJAG00000005488
ENSMUSG00000047171,ENSCJAG00000005863
ENSMUSG00000032116,ENSCJAG00000008400
ENSMUSG00000053091,ENSCJAG00000017135
ENSMUSG00000038506,ENSCJAG00000038309
ENSMUSG00000045827,ENSCJAG00000042376
ENSMUSG00000022321,ENSCJAG00000011702
ENSMUSG00000046922,ENSCJAG00000005525
ENSMUSG00000038417,ENSCJAG00000005542
ENSMUSG00000041617,ENSCJAG00000010676
ENSMUSG00000042816,ENSCJAG00000021711
ENSMUSG00002076468,ENSCJAG00000071179
ENSMUSG00000024099,ENSCJAG00000004307
ENSMUSG00000024500,ENSCJAG00000021299
ENSMUSG00000021711,ENSCJAG00000015812
ENSMUSG00000046079,ENSCJAG00000001919
ENSMUSG00000032673,ENSCJAG00000022366
ENSMUSG00000094075,ENSCJAG00000078829
ENSMUSG00000094075,ENSCJAG00000076412
ENSMUSG00000094075,ENSCJAG00000082872
ENSMUSG00000094075,ENSCJAG00000075647
ENSMUSG00000094075,ENSCJAG00000077463
ENSMUSG00000094075,ENSCJAG00000082480
ENSMUSG00000094075,ENSCJAG00000072999
ENSMUSG00000094075,ENSCJAG00000080397
ENSMUSG00000094075,ENSCJAG00000044155
ENSMUSG00000094075,ENSCJAG00000072566
ENSMUSG00000094075,ENSCJAG00000074685
ENSMUSG00000094075,ENSCJAG00000073570
ENSMUSG00000094075,ENSCJAG00000069729
ENSMUSG00000094075,ENSCJAG00000080709
ENSMUSG00000094075,ENSCJAG00000057942
ENSMUSG00000094075,ENSCJAG00000071911
ENSMUSG00000094075,ENSCJAG00000072663
ENSMUSG00000094075,ENSCJAG00000067041
ENSMUSG00000094075,ENSCJAG00000074322
ENSMUSG00000094075,ENSCJAG00000084680
ENSMUSG00000094075,ENSCJAG00000076210
ENSMUSG00000094075,ENSCJAG00000085672
ENSMUSG00000050315,ENSCJAG00000003271
ENSMUSG00000094689,ENSCJAG00000078829
ENSMUSG00000094689,ENSCJAG00000076412
ENSMUSG00000094689,ENSCJAG00000082872
ENSMUSG00000094689,ENSCJAG00000075647
ENSMUSG00000094689,ENSCJAG00000077463
ENSMUSG00000094689,ENSCJAG00000082480
ENSMUSG00000094689,ENSCJAG00000072999
ENSMUSG00000094689,ENSCJAG00000080397
ENSMUSG00000094689,ENSCJAG00000044155
ENSMUSG00000094689,ENSCJAG00000072566
ENSMUSG00000094689,ENSCJAG00000074685
ENSMUSG00000094689,ENSCJAG00000073570
ENSMUSG00000094689,ENSCJAG00000069729
ENSMUSG00000094689,ENSCJAG00000080709
ENSMUSG00000094689,ENSCJAG00000057942
ENSMUSG00000094689,ENSCJAG00000071911
ENSMUSG00000094689,ENSCJAG00000072663
ENSMUSG00000094689,ENSCJAG00000067041
ENSMUSG00000094689,ENSCJAG00000074322
ENSMUSG00000094689,ENSCJAG00000084680
ENSMUSG00000094689,ENSCJAG00000076210
ENSMUSG00000094689,ENSCJAG00000085672
ENSMUSG00000091415,ENSCJAG00000005643
ENSMUSG00000020758,ENSCJAG00000014116
ENSMUSG00000022335,ENSCJAG00000004348
ENSMUSG00000095127,ENSCJAG00000078829
ENSMUSG00000095127,ENSCJAG00000076412
ENSMUSG00000095127,ENSCJAG00000082872
ENSMUSG00000095127,ENSCJAG00000075647
ENSMUSG00000095127,ENSCJAG00000077463
ENSMUSG00000095127,ENSCJAG00000082480
ENSMUSG00000095127,ENSCJAG00000072999
ENSMUSG00000095127,ENSCJAG00000080397
ENSMUSG00000095127,ENSCJAG00000044155
ENSMUSG00000095127,ENSCJAG00000072566
ENSMUSG00000095127,ENSCJAG00000074685
ENSMUSG00000095127,ENSCJAG00000073570
ENSMUSG00000095127,ENSCJAG00000069729
ENSMUSG00000095127,ENSCJAG00000080709
ENSMUSG00000095127,ENSCJAG00000057942
ENSMUSG00000095127,ENSCJAG00000071911
ENSMUSG00000095127,ENSCJAG00000072663
ENSMUSG00000095127,ENSCJAG00000067041
ENSMUSG00000095127,ENSCJAG00000074322
ENSMUSG00000095127,ENSCJAG00000084680
ENSMUSG00000095127,ENSCJAG00000076210
ENSMUSG00000095127,ENSCJAG00000085672
ENSMUSG00000035356,ENSCJAG00000000465
ENSMUSG00000119364,ENSCJAG00000082276
ENSMUSG00000089026,ENSCJAG00000084314
ENSMUSG00000024101,ENSCJAG00000006744
ENSMUSG00000038497,ENSCJAG00000006931
ENSMUSG00000034602,ENSCJAG00000006144
ENSMUSG00000094940,ENSCJAG00000078829
ENSMUSG00000094940,ENSCJAG00000076412
ENSMUSG00000094940,ENSCJAG00000082872
ENSMUSG00000094940,ENSCJAG00000075647
ENSMUSG00000094940,ENSCJAG00000077463
ENSMUSG00000094940,ENSCJAG00000082480
ENSMUSG00000094940,ENSCJAG00000072999
ENSMUSG00000094940,ENSCJAG00000080397
ENSMUSG00000094940,ENSCJAG00000044155
ENSMUSG00000094940,ENSCJAG00000072566
ENSMUSG00000094940,ENSCJAG00000074685
ENSMUSG00000094940,ENSCJAG00000073570
ENSMUSG00000094940,ENSCJAG00000069729
ENSMUSG00000094940,ENSCJAG00000080709
ENSMUSG00000094940,ENSCJAG00000057942
ENSMUSG00000094940,ENSCJAG00000071911
ENSMUSG00000094940,ENSCJAG00000072663
ENSMUSG00000094940,ENSCJAG00000067041
ENSMUSG00000094940,ENSCJAG00000074322
ENSMUSG00000094940,ENSCJAG00000084680
ENSMUSG00000094940,ENSCJAG00000076210
ENSMUSG00000094940,ENSCJAG00000085672
ENSMUSG00000015112,ENSCJAG00000000554
ENSMUSG00000029290,ENSCJAG00000001897
ENSMUSG00000039234,ENSCJAG00000003283
ENSMUSG00000096150,ENSCJAG00000078829
ENSMUSG00000096150,ENSCJAG00000076412
ENSMUSG00000096150,ENSCJAG00000082872
ENSMUSG00000096150,ENSCJAG00000075647
ENSMUSG00000096150,ENSCJAG00000077463
ENSMUSG00000096150,ENSCJAG00000082480
ENSMUSG00000096150,ENSCJAG00000072999
ENSMUSG00000096150,ENSCJAG00000080397
ENSMUSG00000096150,ENSCJAG00000044155
ENSMUSG00000096150,ENSCJAG00000072566
ENSMUSG00000096150,ENSCJAG00000074685
ENSMUSG00000096150,ENSCJAG00000073570
ENSMUSG00000096150,ENSCJAG00000069729
ENSMUSG00000096150,ENSCJAG00000080709
ENSMUSG00000096150,ENSCJAG00000057942
ENSMUSG00000096150,ENSCJAG00000071911
ENSMUSG00000096150,ENSCJAG00000072663
ENSMUSG00000096150,ENSCJAG00000067041
ENSMUSG00000096150,ENSCJAG00000074322
ENSMUSG00000096150,ENSCJAG00000084680
ENSMUSG00000096150,ENSCJAG00000076210
ENSMUSG00000096150,ENSCJAG00000085672
ENSMUSG00000044150,ENSCJAG00000045691
ENSMUSG00000030510,ENSCJAG00000017114
ENSMUSG00000011171,ENSCJAG00000014084
ENSMUSG00000042671,ENSCJAG00000004758
ENSMUSG00000058145,ENSCJAG00000017094
ENSMUSG00000035842,ENSCJAG00000005153
ENSMUSG00000018796,ENSCJAG00000005780
ENSMUSG00000039954,ENSCJAG00000021297
ENSMUSG00000050511,ENSCJAG00000009824
ENSMUSG00000036198,ENSCJAG00000014442
ENSMUSG00000042195,ENSCJAG00000038166
ENSMUSG00000040025,ENSCJAG00000009804
ENSMUSG00000051166,ENSCJAG00000017438
ENSMUSG00000088760,ENSCJAG00000030577
ENSMUSG00000032251,ENSCJAG00000010684
ENSMUSG00000119467,ENSCJAG00000074202
ENSMUSG00000119467,ENSCJAG00000078849
ENSMUSG00000119467,ENSCJAG00000082810
ENSMUSG00000036606,ENSCJAG00000003197
ENSMUSG00000038780,ENSCJAG00000046325
ENSMUSG00000028901,ENSCJAG00000009754
ENSMUSG00000074345,ENSCJAG00000065209
ENSMUSG00000043831,ENSCJAG00000046782
ENSMUSG00000032274,ENSCJAG00000001188
ENSMUSG00000024501,ENSCJAG00000021289
ENSMUSG00000056737,ENSCJAG00000041726
ENSMUSG00000046167,ENSCJAG00000001160
ENSMUSG00000039521,ENSCJAG00000002813
ENSMUSG00000030562,ENSCJAG00000000704
ENSMUSG00000024989,ENSCJAG00000033299
ENSMUSG00000026109,ENSCJAG00000003484
ENSMUSG00000021457,ENSCJAG00000005666
ENSMUSG00000028899,ENSCJAG00000009742
ENSMUSG00000032253,ENSCJAG00000010691
ENSMUSG00000052105,ENSCJAG00000004279
ENSMUSG00000089687,ENSCJAG00000009733
ENSMUSG00000064604,ENSCJAG00000030212
ENSMUSG00000064949,ENSCJAG00000027160
ENSMUSG00000064949,ENSCJAG00000027262
ENSMUSG00000080615,ENSCJAG00000064058
ENSMUSG00000028898,ENSCJAG00000009717
ENSMUSG00000022043,ENSCJAG00000019863
ENSMUSG00000026475,ENSCJAG00000073390
ENSMUSG00000045954,ENSCJAG00000065456
ENSMUSG00000066800,ENSCJAG00000004725
ENSMUSG00000038482,ENSCJAG00000077811
ENSMUSG00000022044,ENSCJAG00000019866
ENSMUSG00000021013,ENSCJAG00000017543
ENSMUSG00000054200,ENSCJAG00000009157
ENSMUSG00000021403,ENSCJAG00000042376
ENSMUSG00000024990,ENSCJAG00000009170
ENSMUSG00000065476,ENSCJAG00000025199
ENSMUSG00000075033,ENSCJAG00000000487
ENSMUSG00000064731,ENSCJAG00000070111
ENSMUSG00000022604,ENSCJAG00000000493
ENSMUSG00000065738,ENSCJAG00000029945
ENSMUSG00000065738,ENSCJAG00000025999
ENSMUSG00000065463,ENSCJAG00000052828
ENSMUSG00000065463,ENSCJAG00000025524
ENSMUSG00000051029,ENSCJAG00000041877
ENSMUSG00000033767,ENSCJAG00000001931
ENSMUSG00000034384,ENSCJAG00000001885
ENSMUSG00000043424,ENSCJAG00000002412
ENSMUSG00000067851,ENSCJAG00000004730
ENSMUSG00000047565,ENSCJAG00000040134
ENSMUSG00000024502,ENSCJAG00000021276
ENSMUSG00000119259,ENSCJAG00000082843
ENSMUSG00000021404,ENSCJAG00000042376
ENSMUSG00000070733,ENSCJAG00000018669
ENSMUSG00000024992,ENSCJAG00000015570
ENSMUSG00000015377,ENSCJAG00000077008
ENSMUSG00000029754,ENSCJAG00000085344
ENSMUSG00000028559,ENSCJAG00000021574
ENSMUSG00000024503,ENSCJAG00000021274
ENSMUSG00000025558,ENSCJAG00000020855
ENSMUSG00000043541,ENSCJAG00000038718
ENSMUSG00000062762,ENSCJAG00000008390
ENSMUSG00000054266,ENSCJAG00000042376
ENSMUSG00000038791,ENSCJAG00000021268
ENSMUSG00000062342,ENSCJAG00000042376
ENSMUSG00000051329,ENSCJAG00000020260
ENSMUSG00000071858,ENSCJAG00000082790
ENSMUSG00000021712,ENSCJAG00000015796
ENSMUSG00000031449,ENSCJAG00000006956
ENSMUSG00000055561,ENSCJAG00000021245
ENSMUSG00000033713,ENSCJAG00000083898
ENSMUSG00000031450,ENSCJAG00000006957
ENSMUSG00000033278,ENSCJAG00000015472
ENSMUSG00000040420,ENSCJAG00000011808
ENSMUSG00000054237,ENSCJAG00000015574
ENSMUSG00000038457,ENSCJAG00000044914
ENSMUSG00000004651,ENSCJAG00000000698
ENSMUSG00000067242,ENSCJAG00000015588
ENSMUSG00000042029,ENSCJAG00000015156
ENSMUSG00000038608,ENSCJAG00000012521
ENSMUSG00000049583,ENSCJAG00000000695
ENSMUSG00000038327,ENSCJAG00000042376
ENSMUSG00000031629,ENSCJAG00000044593
ENSMUSG00000051050,ENSCJAG00000073560
ENSMUSG00000071452,ENSCJAG00000042376
ENSMUSG00000021713,ENSCJAG00000015769
ENSMUSG00000022601,ENSCJAG00000000499
ENSMUSG00000024472,ENSCJAG00000016536
ENSMUSG00000020124,ENSCJAG00000006305
ENSMUSG00000030091,ENSCJAG00000016795
ENSMUSG00000064675,ENSCJAG00000023818
ENSMUSG00000036800,ENSCJAG00000004293
ENSMUSG00000030560,ENSCJAG00000000679
ENSMUSG00000021585,ENSCJAG00000009882
ENSMUSG00000027472,ENSCJAG00000020766
ENSMUSG00000012114,ENSCJAG00000016378
ENSMUSG00000021176,ENSCJAG00000044416
ENSMUSG00000032118,ENSCJAG00000008336
ENSMUSG00000071856,ENSCJAG00000016557
ENSMUSG00000038770,ENSCJAG00000015943
ENSMUSG00000075826,ENSCJAG00000079966
ENSMUSG00000075826,ENSCJAG00000073255
ENSMUSG00000088895,ENSCJAG00000042002
ENSMUSG00000088895,ENSCJAG00000040829
ENSMUSG00000044026,ENSCJAG00000048091
ENSMUSG00000036561,ENSCJAG00000019031
ENSMUSG00000033943,ENSCJAG00000020688
ENSMUSG00000024998,ENSCJAG00000015641
ENSMUSG00000030557,ENSCJAG00000017029
ENSMUSG00000031143,ENSCJAG00000002771
ENSMUSG00000073375,ENSCJAG00000015552
ENSMUSG00000032796,ENSCJAG00000015553
ENSMUSG00000056553,ENSCJAG00000005320
ENSMUSG00000034653,ENSCJAG00000016598
ENSMUSG00000066456,ENSCJAG00000010800
ENSMUSG00000031451,ENSCJAG00000018947
ENSMUSG00000031111,ENSCJAG00000014463
ENSMUSG00000048827,ENSCJAG00000015072
ENSMUSG00000033752,ENSCJAG00000001993
ENSMUSG00000033752,ENSCJAG00000072529
ENSMUSG00000033752,ENSCJAG00000014693
ENSMUSG00000043410,ENSCJAG00000001843
ENSMUSG00000045763,ENSCJAG00000046235
ENSMUSG00000028114,ENSCJAG00000003361
ENSMUSG00000024043,ENSCJAG00000015612
ENSMUSG00000033949,ENSCJAG00000016675
ENSMUSG00000021177,ENSCJAG00000017649
ENSMUSG00000029755,ENSCJAG00000000589
ENSMUSG00000032258,ENSCJAG00000046658
ENSMUSG00000024477,ENSCJAG00000077460
ENSMUSG00000040370,ENSCJAG00000082700
ENSMUSG00000030559,ENSCJAG00000000671
ENSMUSG00000045404,ENSCJAG00000066412
ENSMUSG00000071855,ENSCJAG00000016720
ENSMUSG00000062908,ENSCJAG00000006692
ENSMUSG00000056698,ENSCJAG00000019718
ENSMUSG00000029152,ENSCJAG00000018644
ENSMUSG00000036760,ENSCJAG00000086842
ENSMUSG00000022272,ENSCJAG00000011831
ENSMUSG00000021178,ENSCJAG00000023104
ENSMUSG00000051680,ENSCJAG00000082395
ENSMUSG00000051680,ENSCJAG00000054604
ENSMUSG00000041268,ENSCJAG00000001038
ENSMUSG00000064223,ENSCJAG00000082395
ENSMUSG00000064223,ENSCJAG00000054604
ENSMUSG00000033319,ENSCJAG00000060349
ENSMUSG00000044071,ENSCJAG00000038656
ENSMUSG00000108948,ENSCJAG00000082395
ENSMUSG00000108948,ENSCJAG00000054604
ENSMUSG00000033022,ENSCJAG00000016752
ENSMUSG00000039428,ENSCJAG00000000661
ENSMUSG00000071533,ENSCJAG00000052282
ENSMUSG00000084461,ENSCJAG00000041672
ENSMUSG00000032905,ENSCJAG00000066192
ENSMUSG00000020102,ENSCJAG00000006419
ENSMUSG00000021179,ENSCJAG00000017711
ENSMUSG00000024480,ENSCJAG00000016767
ENSMUSG00000027978,ENSCJAG00000003386
ENSMUSG00000024999,ENSCJAG00000015753
ENSMUSG00000092730,ENSCJAG00000072651
ENSMUSG00000028360,ENSCJAG00000006591
ENSMUSG00000034245,ENSCJAG00000016844
ENSMUSG00000048720,ENSCJAG00000015806
ENSMUSG00000031112,ENSCJAG00000014527
ENSMUSG00000041992,ENSCJAG00000036784
ENSMUSG00000024481,ENSCJAG00000016789
ENSMUSG00000044763,ENSCJAG00000000514
ENSMUSG00000052917,ENSCJAG00000000515
ENSMUSG00000027474,ENSCJAG00000020759
ENSMUSG00000020459,ENSCJAG00000010030
ENSMUSG00000020105,ENSCJAG00000006423
ENSMUSG00000025001,ENSCJAG00000015819
ENSMUSG00000073568,ENSCJAG00000031693
ENSMUSG00000095407,ENSCJAG00000038374
ENSMUSG00000036131,ENSCJAG00000014601
ENSMUSG00000051591,ENSCJAG00000082395
ENSMUSG00000051591,ENSCJAG00000054604
ENSMUSG00000042705,ENSCJAG00000048303
ENSMUSG00000069729,ENSCJAG00000012474
ENSMUSG00000039449,ENSCJAG00000009432
ENSMUSG00000030556,ENSCJAG00000046196
ENSMUSG00000030556,ENSCJAG00000016965
ENSMUSG00000096225,ENSCJAG00000006569
ENSMUSG00000051124,ENSCJAG00000072447
ENSMUSG00000030265,ENSCJAG00000044757
ENSMUSG00000050029,ENSCJAG00000041323
ENSMUSG00000019961,ENSCJAG00000002421
ENSMUSG00000036109,ENSCJAG00000004080
ENSMUSG00000008200,ENSCJAG00000020254
ENSMUSG00000017210,ENSCJAG00000017441
ENSMUSG00000047583,ENSCJAG00000006550
ENSMUSG00000117621,ENSCJAG00000041512
ENSMUSG00000117621,ENSCJAG00000081952
ENSMUSG00000054435,ENSCJAG00000051224
ENSMUSG00000042501,ENSCJAG00000004849
ENSMUSG00000059040,ENSCJAG00000084443
ENSMUSG00000022270,ENSCJAG00000042515
ENSMUSG00000025002,ENSCJAG00000015911
ENSMUSG00000062184,ENSCJAG00000004130
ENSMUSG00000024505,ENSCJAG00000041866
ENSMUSG00000029283,ENSCJAG00000045959
ENSMUSG00000004945,ENSCJAG00000043673
ENSMUSG00000119312,ENSCJAG00000076566
ENSMUSG00000119312,ENSCJAG00000071566
ENSMUSG00000027977,ENSCJAG00000003390
ENSMUSG00000042641,ENSCJAG00000004689
ENSMUSG00000021175,ENSCJAG00000001351
ENSMUSG00000049791,ENSCJAG00000000657
ENSMUSG00000054966,ENSCJAG00000045286
ENSMUSG00000032261,ENSCJAG00000010860
ENSMUSG00000035270,ENSCJAG00000000522
ENSMUSG00000059087,ENSCJAG00000082395
ENSMUSG00000059087,ENSCJAG00000054604
ENSMUSG00000096714,ENSCJAG00000082395
ENSMUSG00000096714,ENSCJAG00000054604
ENSMUSG00000037416,ENSCJAG00000016870
ENSMUSG00000101959,ENSCJAG00000054541
ENSMUSG00000031729,ENSCJAG00000015051
ENSMUSG00000034265,ENSCJAG00000003465
ENSMUSG00000035934,ENSCJAG00000008279
ENSMUSG00000028896,ENSCJAG00000009686
ENSMUSG00000044647,ENSCJAG00000006264
ENSMUSG00000001175,ENSCJAG00000042125
ENSMUSG00000094493,ENSCJAG00000082395
ENSMUSG00000094493,ENSCJAG00000054604
ENSMUSG00000047867,ENSCJAG00000020121
ENSMUSG00000060601,ENSCJAG00000004439
ENSMUSG00000031452,ENSCJAG00000033547
ENSMUSG00000002365,ENSCJAG00000003470
ENSMUSG00000067338,ENSCJAG00000066131
ENSMUSG00000067338,ENSCJAG00000070363
ENSMUSG00000026107,ENSCJAG00000082844
ENSMUSG00000030259,ENSCJAG00000038818
ENSMUSG00000024044,ENSCJAG00000062347
ENSMUSG00000024044,ENSCJAG00000015728
ENSMUSG00000043811,ENSCJAG00000047001
ENSMUSG00000090019,ENSCJAG00000042381
ENSMUSG00000090019,ENSCJAG00000010517
ENSMUSG00000090777,ENSCJAG00000033357
ENSMUSG00000022269,ENSCJAG00000047285
ENSMUSG00000060166,ENSCJAG00000010730
ENSMUSG00000043505,ENSCJAG00000020126
ENSMUSG00000021068,ENSCJAG00000006611
ENSMUSG00000043556,ENSCJAG00000010823
ENSMUSG00000031728,ENSCJAG00000015044
ENSMUSG00000025436,ENSCJAG00000006490
ENSMUSG00000022265,ENSCJAG00000010839
ENSMUSG00000030256,ENSCJAG00000045144
ENSMUSG00000035258,ENSCJAG00000000533
ENSMUSG00000046460,ENSCJAG00000010111
ENSMUSG00000024507,ENSCJAG00000017062
ENSMUSG00000039264,ENSCJAG00000020126
ENSMUSG00000078429,ENSCJAG00000075892
ENSMUSG00000078429,ENSCJAG00000006503
ENSMUSG00000059343,ENSCJAG00000052143
ENSMUSG00000059343,ENSCJAG00000006874
ENSMUSG00000036698,ENSCJAG00000004132
ENSMUSG00002076608,ENSCJAG00000079283
ENSMUSG00000064080,ENSCJAG00000016873
ENSMUSG00000037493,ENSCJAG00000010115
ENSMUSG00000031453,ENSCJAG00000018972
ENSMUSG00000020460,ENSCJAG00000070351
ENSMUSG00000032262,ENSCJAG00000066970
ENSMUSG00000119894,ENSCJAG00000081332
ENSMUSG00000065430,ENSCJAG00000026687
ENSMUSG00000046034,ENSCJAG00000010884
ENSMUSG00000025432,ENSCJAG00000006549
ENSMUSG00000044528,ENSCJAG00000039409
ENSMUSG00000026994,ENSCJAG00000006274
ENSMUSG00000032121,ENSCJAG00000044833
ENSMUSG00000088169,ENSCJAG00000074190
ENSMUSG00000088169,ENSCJAG00000072962
ENSMUSG00000020766,ENSCJAG00000014102
ENSMUSG00000029153,ENSCJAG00000018637
ENSMUSG00000027993,ENSCJAG00000002004
ENSMUSG00000066797,ENSCJAG00000004652
ENSMUSG00000048960,ENSCJAG00000004877
ENSMUSG00000032279,ENSCJAG00000010136
ENSMUSG00000036529,ENSCJAG00000019051
ENSMUSG00000038225,ENSCJAG00000005747
ENSMUSG00000035420,ENSCJAG00000017157
ENSMUSG00000033902,ENSCJAG00000020630
ENSMUSG00000020461,ENSCJAG00000010057
ENSMUSG00000048875,ENSCJAG00000040308
ENSMUSG00000039713,ENSCJAG00000000180
ENSMUSG00000029287,ENSCJAG00000001778
ENSMUSG00000073565,ENSCJAG00000017168
ENSMUSG00000119809,ENSCJAG00000085130
ENSMUSG00000119171,ENSCJAG00000075401
ENSMUSG00000119171,ENSCJAG00000033434
ENSMUSG00000024510,ENSCJAG00000074582
ENSMUSG00000024528,ENSCJAG00000017177
ENSMUSG00000036744,ENSCJAG00000082395
ENSMUSG00000036744,ENSCJAG00000054604
ENSMUSG00000016559,ENSCJAG00000085157
ENSMUSG00000024529,ENSCJAG00000043472
ENSMUSG00000060613,ENSCJAG00000015961
ENSMUSG00000019988,ENSCJAG00000002430
ENSMUSG00000088429,ENSCJAG00000075020
ENSMUSG00000088429,ENSCJAG00000086682
ENSMUSG00000088429,ENSCJAG00000079312
ENSMUSG00000088429,ENSCJAG00000072573
ENSMUSG00000029154,ENSCJAG00000018615
ENSMUSG00000068794,ENSCJAG00000000636
ENSMUSG00000002204,ENSCJAG00000004417
ENSMUSG00000038379,ENSCJAG00000010886
ENSMUSG00000055044,ENSCJAG00000034064
ENSMUSG00000067158,ENSCJAG00000012774
ENSMUSG00000058756,ENSCJAG00000040429
ENSMUSG00000069895,ENSCJAG00000033007
ENSMUSG00000090336,ENSCJAG00000042504
ENSMUSG00000025006,ENSCJAG00000015981
ENSMUSG00000024532,ENSCJAG00000081497
ENSMUSG00000030621,ENSCJAG00000000649
ENSMUSG00000031628,ENSCJAG00000005740
ENSMUSG00000098789,ENSCJAG00000045051
ENSMUSG00000024534,ENSCJAG00000017196
ENSMUSG00000030255,ENSCJAG00000041997
ENSMUSG00000088412,ENSCJAG00000024374
ENSMUSG00000051674,ENSCJAG00000018601
ENSMUSG00000051674,ENSCJAG00000040096
ENSMUSG00000040521,ENSCJAG00000006600
ENSMUSG00000040521,ENSCJAG00000038990
ENSMUSG00000026662,ENSCJAG00000012493
ENSMUSG00000026662,ENSCJAG00000053776
ENSMUSG00000026662,ENSCJAG00000009494
ENSMUSG00000030093,ENSCJAG00000040771
ENSMUSG00000020889,ENSCJAG00000015973
ENSMUSG00000038416,ENSCJAG00000019010
ENSMUSG00000034203,ENSCJAG00000001402
ENSMUSG00000034203,ENSCJAG00000087072
ENSMUSG00000062785,ENSCJAG00000004396
ENSMUSG00000038332,ENSCJAG00000005880
ENSMUSG00000017288,ENSCJAG00000046714
ENSMUSG00000017288,ENSCJAG00000078241
ENSMUSG00000030095,ENSCJAG00000016924
ENSMUSG00000003283,ENSCJAG00000020750
ENSMUSG00000021460,ENSCJAG00000082202
ENSMUSG00000021460,ENSCJAG00000005695
ENSMUSG00000056708,ENSCJAG00000004423
ENSMUSG00000026471,ENSCJAG00000004391
ENSMUSG00000045875,ENSCJAG00000080222
ENSMUSG00000039391,ENSCJAG00000012092
ENSMUSG00000032281,ENSCJAG00000010176
ENSMUSG00000021962,ENSCJAG00000007337
ENSMUSG00000080115,ENSCJAG00000045095
ENSMUSG00000030094,ENSCJAG00000016952
ENSMUSG00000057715,ENSCJAG00000004964
ENSMUSG00000006732,ENSCJAG00000006615
ENSMUSG00000038398,ENSCJAG00000019102
ENSMUSG00000096530,ENSCJAG00000065896
ENSMUSG00000032122,ENSCJAG00000008209
ENSMUSG00000096750,ENSCJAG00000065896
ENSMUSG00000067206,ENSCJAG00000018599
ENSMUSG00000030555,ENSCJAG00000016950
ENSMUSG00000057116,ENSCJAG00000014775
ENSMUSG00000006724,ENSCJAG00000006652
ENSMUSG00000047710,ENSCJAG00000019117
ENSMUSG00000024793,ENSCJAG00000000177
ENSMUSG00000029156,ENSCJAG00000018579
ENSMUSG00000065817,ENSCJAG00000030131
ENSMUSG00000031458,ENSCJAG00000014110
ENSMUSG00000096333,ENSCJAG00000065896
ENSMUSG00000031627,ENSCJAG00000042693
ENSMUSG00000040502,ENSCJAG00000045412
ENSMUSG00000075552,ENSCJAG00000064350
ENSMUSG00000075552,ENSCJAG00000015744
ENSMUSG00000075552,ENSCJAG00000006505
ENSMUSG00000075552,ENSCJAG00000064981
ENSMUSG00000104043,ENSCJAG00000080015
ENSMUSG00000093962,ENSCJAG00000065896
ENSMUSG00000027971,ENSCJAG00000003443
ENSMUSG00000071324,ENSCJAG00000005915
ENSMUSG00000041765,ENSCJAG00000020946
ENSMUSG00000075551,ENSCJAG00000064350
ENSMUSG00000075551,ENSCJAG00000015744
ENSMUSG00000075551,ENSCJAG00000006505
ENSMUSG00000075551,ENSCJAG00000064981
ENSMUSG00000031119,ENSCJAG00000041836
ENSMUSG00000056749,ENSCJAG00000005728
ENSMUSG00000021714,ENSCJAG00000015759
ENSMUSG00000049122,ENSCJAG00000003554
ENSMUSG00000050350,ENSCJAG00000065240
ENSMUSG00000029810,ENSCJAG00000020128
ENSMUSG00000051212,ENSCJAG00000081936
ENSMUSG00000048040,ENSCJAG00000073297
ENSMUSG00000048355,ENSCJAG00000073297
ENSMUSG00000034484,ENSCJAG00000017239
ENSMUSG00000026664,ENSCJAG00000009507
ENSMUSG00000042750,ENSCJAG00000003425
ENSMUSG00000032854,ENSCJAG00000003461
ENSMUSG00000021957,ENSCJAG00000007253
ENSMUSG00000054417,ENSCJAG00000064350
ENSMUSG00000054417,ENSCJAG00000015744
ENSMUSG00000054417,ENSCJAG00000006505
ENSMUSG00000054417,ENSCJAG00000064981
ENSMUSG00000055653,ENSCJAG00000004195
ENSMUSG00000056035,ENSCJAG00000064350
ENSMUSG00000056035,ENSCJAG00000015744
ENSMUSG00000056035,ENSCJAG00000006505
ENSMUSG00000056035,ENSCJAG00000064981
ENSMUSG00000041842,ENSCJAG00000075233
ENSMUSG00000031731,ENSCJAG00000015028
ENSMUSG00000024538,ENSCJAG00000065144
ENSMUSG00000025544,ENSCJAG00000020955
ENSMUSG00000048756,ENSCJAG00000005929
ENSMUSG00000031303,ENSCJAG00000005459
ENSMUSG00000029276,ENSCJAG00000017552
ENSMUSG00000021587,ENSCJAG00000010166
