human_gene,macaque_gene
ENSG00000226430,ENSMFAG00000051928
ENSG00000226430,ENSMFAG00000047323
ENSG00000226430,ENSMFAG00000047547
ENSG00000188508,ENSMFAG00000033686
ENSG00000241568,ENSMFAG00000012108
ENSG00000265733,ENSMFAG00000030101
ENSG00000263639,ENSMFAG00000034337
ENSG00000100554,ENSMFAG00000036334
ENSG00000155875,ENSMFAG00000000158
ENSG00000214897,ENSMFAG00000036391
ENSG00000280704,ENSMFAG00000064535
ENSG00000164756,ENSMFAG00000047830
ENSG00000155876,ENSMFAG00000030433
ENSG00000182489,ENSMFAG00000001920
ENSG00000176635,ENSMFAG00000041766
ENSG00000182077,ENSMFAG00000035376
ENSG00000172724,ENSMFAG00000041422
ENSG00000207800,ENSMFAG00000004959
ENSG00000101958,ENSMFAG00000041989
ENSG00000264313,ENSMFAG00000054723
ENSG00000008196,ENSMFAG00000046210
ENSG00000205108,ENSMFAG00000043117
ENSG00000170835,ENSMFAG00000042247
ENSG00000198728,ENSMFAG00000041257
ENSG00000082293,ENSMFAG00000031633
ENSG00000046653,ENSMFAG00000034628
ENSG00000167751,ENSMFAG00000042178
ENSG00000168556,ENSMFAG00000032816
ENSG00000100344,ENSMFAG00000036392
ENSG00000145779,ENSMFAG00000042688
ENSG00000182552,ENSMFAG00000000543
ENSG00000205883,ENSMFAG00000040194
ENSG00000164935,ENSMFAG00000041648
ENSG00000119915,ENSMFAG00000036362
ENSG00000183775,ENSMFAG00000031599
ENSG00000252252,ENSMFAG00000004746
ENSG00000202297,ENSMFAG00000010953
ENSG00000221878,ENSMFAG00000053750
ENSG00000221878,ENSMFAG00000061203
ENSG00000221878,ENSMFAG00000046378
ENSG00000221878,ENSMFAG00000043957
ENSG00000232216,ENSMFAG00000050529
ENSG00000232216,ENSMFAG00000064262
ENSG00000232216,ENSMFAG00000027149
ENSG00000131203,ENSMFAG00000001509
ENSG00000099284,ENSMFAG00000035957
ENSG00000128311,ENSMFAG00000038470
ENSG00000164123,ENSMFAG00000001809
ENSG00000145819,ENSMFAG00000002069
ENSG00000118402,ENSMFAG00000036147
ENSG00000211962,ENSMFAG00000056416
ENSG00000211964,ENSMFAG00000065404
ENSG00000211964,ENSMFAG00000047461
ENSG00000211964,ENSMFAG00000052988
ENSG00000206611,ENSMFAG00000012668
ENSG00000200831,ENSMFAG00000007481
ENSG00000199744,ENSMFAG00000007572
ENSG00000023516,ENSMFAG00000003034
ENSG00000252542,ENSMFAG00000007706
ENSG00000038295,ENSMFAG00000001125
ENSG00000198870,ENSMFAG00000041753
ENSG00000063127,ENSMFAG00000017537
ENSG00000211967,ENSMFAG00000061943
ENSG00000100055,ENSMFAG00000001277
ENSG00000211968,ENSMFAG00000063904
ENSG00000211968,ENSMFAG00000064695
ENSG00000211968,ENSMFAG00000003739
ENSG00000211968,ENSMFAG00000047678
ENSG00000252721,ENSMFAG00000057820
ENSG00000252721,ENSMFAG00000058618
ENSG00000111879,ENSMFAG00000033715
ENSG00000200554,ENSMFAG00000013748
ENSG00000092009,ENSMFAG00000002723
ENSG00000274510,ENSMFAG00000048303
ENSG00000274510,ENSMFAG00000065519
ENSG00000122728,ENSMFAG00000044417
ENSG00000238558,ENSMFAG00000011937
ENSG00000238406,ENSMFAG00000006826
ENSG00000148734,ENSMFAG00000043253
ENSG00000168263,ENSMFAG00000055892
ENSG00000021645,ENSMFAG00000031358
ENSG00000120616,ENSMFAG00000038306
ENSG00000203286,ENSMFAG00000059780
ENSG00000203286,ENSMFAG00000054613
ENSG00000203286,ENSMFAG00000056397
ENSG00000121741,ENSMFAG00000031877
ENSG00000253117,ENSMFAG00000037084
ENSG00000275068,ENSMFAG00000051610
ENSG00000275068,ENSMFAG00000055172
ENSG00000275068,ENSMFAG00000065822
ENSG00000275068,ENSMFAG00000056102
ENSG00000184709,ENSMFAG00000059441
ENSG00000160469,ENSMFAG00000003553
ENSG00000160360,ENSMFAG00000040736
ENSG00000283956,ENSMFAG00000016147
ENSG00000205002,ENSMFAG00000036725
ENSG00000240116,ENSMFAG00000013895
ENSG00000132297,ENSMFAG00000003855
ENSG00000206768,ENSMFAG00000064409
ENSG00000227051,ENSMFAG00000061618
ENSG00000213563,ENSMFAG00000057634
ENSG00000168594,ENSMFAG00000038871
ENSG00000275154,ENSMFAG00000021030
ENSG00000244509,ENSMFAG00000048585
ENSG00000165821,ENSMFAG00000002687
ENSG00000183117,ENSMFAG00000065406
ENSG00000200941,ENSMFAG00000010838
ENSG00000128340,ENSMFAG00000000606
ENSG00000010438,ENSMFAG00000000779
ENSG00000214562,ENSMFAG00000065379
ENSG00000214562,ENSMFAG00000037467
ENSG00000214562,ENSMFAG00000048063
ENSG00000214562,ENSMFAG00000059873
ENSG00000092200,ENSMFAG00000004014
ENSG00000119950,ENSMFAG00000030475
ENSG00000150628,ENSMFAG00000033699
ENSG00000137094,ENSMFAG00000032427
ENSG00000183072,ENSMFAG00000034569
ENSG00000185758,ENSMFAG00000008066
ENSG00000129128,ENSMFAG00000001302
ENSG00000184108,ENSMFAG00000033726
ENSG00000104901,ENSMFAG00000033720
ENSG00000226650,ENSMFAG00000004610
ENSG00000167104,ENSMFAG00000036761
ENSG00000136834,ENSMFAG00000043292
ENSG00000239590,ENSMFAG00000043044
ENSG00000277904,ENSMFAG00000011120
ENSG00000252661,ENSMFAG00000010440
ENSG00000241172,ENSMFAG00000047199
ENSG00000241172,ENSMFAG00000059542
ENSG00000252973,ENSMFAG00000015410
ENSG00000165202,ENSMFAG00000058086
ENSG00000201894,ENSMFAG00000049786
ENSG00000200179,ENSMFAG00000008948
ENSG00000099953,ENSMFAG00000036374
ENSG00000239948,ENSMFAG00000008704
ENSG00000107249,ENSMFAG00000030908
ENSG00000113742,ENSMFAG00000003075
ENSG00000182393,ENSMFAG00000040173
ENSG00000125861,ENSMFAG00000040842
ENSG00000212027,ENSMFAG00000011421
ENSG00000265727,ENSMFAG00000023298
ENSG00000207820,ENSMFAG00000009304
ENSG00000199168,ENSMFAG00000006079
ENSG00000187969,ENSMFAG00000039978
ENSG00000241983,ENSMFAG00000014657
ENSG00000176401,ENSMFAG00000053959
ENSG00000101812,ENSMFAG00000041473
ENSG00000176396,ENSMFAG00000049664
ENSG00000101974,ENSMFAG00000043019
ENSG00000204851,ENSMFAG00000035539
ENSG00000197380,ENSMFAG00000030779
ENSG00000164120,ENSMFAG00000041220
ENSG00000187772,ENSMFAG00000065717
ENSG00000243560,ENSMFAG00000005067
ENSG00000130545,ENSMFAG00000040330
ENSG00000164434,ENSMFAG00000045709
ENSG00000099995,ENSMFAG00000031979
ENSG00000200208,ENSMFAG00000049789
ENSG00000222640,ENSMFAG00000021318
ENSG00000252263,ENSMFAG00000013808
ENSG00000134007,ENSMFAG00000056245
ENSG00000125815,ENSMFAG00000033001
ENSG00000240837,ENSMFAG00000023023
ENSG00000130957,ENSMFAG00000025800
ENSG00000199285,ENSMFAG00000009423
ENSG00000170604,ENSMFAG00000061076
ENSG00000188425,ENSMFAG00000017215
ENSG00000008438,ENSMFAG00000032464
ENSG00000119616,ENSMFAG00000043357
ENSG00000222426,ENSMFAG00000009975
ENSG00000207032,ENSMFAG00000005791
ENSG00000112837,ENSMFAG00000039688
ENSG00000188624,ENSMFAG00000003659
ENSG00000206907,ENSMFAG00000004213
ENSG00000165181,ENSMFAG00000039780
ENSG00000101435,ENSMFAG00000045303
ENSG00000173335,ENSMFAG00000051852
ENSG00000173335,ENSMFAG00000002225
ENSG00000104941,ENSMFAG00000029233
ENSG00000101441,ENSMFAG00000001311
ENSG00000101441,ENSMFAG00000032358
ENSG00000151005,ENSMFAG00000040704
ENSG00000123500,ENSMFAG00000038014
ENSG00000277864,ENSMFAG00000010104
ENSG00000174145,ENSMFAG00000003920
ENSG00000278818,ENSMFAG00000016245
ENSG00000126775,ENSMFAG00000045831
ENSG00000184983,ENSMFAG00000039783
ENSG00000252931,ENSMFAG00000005928
ENSG00000250479,ENSMFAG00000040582
ENSG00000188107,ENSMFAG00000032080
ENSG00000185149,ENSMFAG00000017146
ENSG00000200206,ENSMFAG00000019107
ENSG00000200742,ENSMFAG00000009258
ENSG00000273540,ENSMFAG00000040080
ENSG00000072121,ENSMFAG00000036640
ENSG00000100170,ENSMFAG00000042201
ENSG00000064313,ENSMFAG00000003672
ENSG00000127452,ENSMFAG00000042424
ENSG00000212282,ENSMFAG00000008485
ENSG00000206780,ENSMFAG00000029958
ENSG00000243005,ENSMFAG00000012714
ENSG00000239001,ENSMFAG00000055399
ENSG00000164325,ENSMFAG00000002335
ENSG00000243548,ENSMFAG00000060121
ENSG00000222206,ENSMFAG00000012942
ENSG00000238694,ENSMFAG00000061633
ENSG00000206665,ENSMFAG00000036258
ENSG00000200720,ENSMFAG00000004774
ENSG00000201026,ENSMFAG00000005650
ENSG00000252243,ENSMFAG00000004255
ENSG00000199773,ENSMFAG00000014392
ENSG00000252913,ENSMFAG00000006477
ENSG00000239112,ENSMFAG00000020222
ENSG00000216077,ENSMFAG00000005908
ENSG00000212305,ENSMFAG00000008616
ENSG00000201775,ENSMFAG00000034734
ENSG00000202269,ENSMFAG00000015895
ENSG00000252890,ENSMFAG00000005561
ENSG00000252104,ENSMFAG00000040893
ENSG00000201436,ENSMFAG00000049439
ENSG00000206629,ENSMFAG00000042738
ENSG00000276764,ENSMFAG00000007777
ENSG00000223188,ENSMFAG00000014880
ENSG00000241552,ENSMFAG00000009880
ENSG00000201676,ENSMFAG00000058425
ENSG00000212278,ENSMFAG00000020122
ENSG00000212278,ENSMFAG00000020215
ENSG00000277455,ENSMFAG00000051615
ENSG00000277455,ENSMFAG00000050549
ENSG00000264169,ENSMFAG00000023831
ENSG00000252083,ENSMFAG00000004933
ENSG00000200108,ENSMFAG00000052670
ENSG00000200600,ENSMFAG00000052461
ENSG00000136870,ENSMFAG00000045567
ENSG00000222560,ENSMFAG00000017626
ENSG00000201016,ENSMFAG00000005740
ENSG00000200622,ENSMFAG00000063665
ENSG00000199911,ENSMFAG00000008038
ENSG00000199529,ENSMFAG00000007539
ENSG00000199731,ENSMFAG00000004263
ENSG00000252470,ENSMFAG00000008580
ENSG00000207052,ENSMFAG00000054584
ENSG00000207956,ENSMFAG00000018154
ENSG00000223004,ENSMFAG00000064590
ENSG00000252460,ENSMFAG00000018748
ENSG00000252373,ENSMFAG00000009764
ENSG00000275994,ENSMFAG00000004637
ENSG00000251887,ENSMFAG00000055618
ENSG00000243227,ENSMFAG00000013928
ENSG00000252117,ENSMFAG00000054234
ENSG00000252117,ENSMFAG00000059351
ENSG00000252867,ENSMFAG00000037406
ENSG00000252867,ENSMFAG00000059596
ENSG00000252867,ENSMFAG00000062499
ENSG00000252475,ENSMFAG00000054234
ENSG00000252475,ENSMFAG00000059351
ENSG00000201368,ENSMFAG00000011260
ENSG00000252288,ENSMFAG00000064238
ENSG00000252288,ENSMFAG00000054704
ENSG00000212550,ENSMFAG00000062074
ENSG00000212550,ENSMFAG00000047243
ENSG00000238441,ENSMFAG00000012406
ENSG00000200237,ENSMFAG00000055377
ENSG00000252183,ENSMFAG00000037447
ENSG00000199552,ENSMFAG00000061839
ENSG00000201752,ENSMFAG00000006382
ENSG00000199361,ENSMFAG00000014157
ENSG00000212359,ENSMFAG00000008332
ENSG00000207060,ENSMFAG00000054719
ENSG00000200553,ENSMFAG00000047997
ENSG00000206606,ENSMFAG00000004801
ENSG00000222960,ENSMFAG00000038203
ENSG00000207148,ENSMFAG00000056163
ENSG00000207627,ENSMFAG00000006383
ENSG00000221803,ENSMFAG00000021414
ENSG00000240637,ENSMFAG00000019685
ENSG00000241230,ENSMFAG00000016507
ENSG00000165338,ENSMFAG00000012546
ENSG00000283432,ENSMFAG00000035027
ENSG00000178935,ENSMFAG00000032350
ENSG00000185838,ENSMFAG00000045528
ENSG00000239168,ENSMFAG00000006671
ENSG00000207121,ENSMFAG00000008410
ENSG00000207293,ENSMFAG00000053109
ENSG00000253032,ENSMFAG00000004914
ENSG00000167014,ENSMFAG00000046371
ENSG00000240014,ENSMFAG00000023717
ENSG00000207439,ENSMFAG00000014854
ENSG00000242547,ENSMFAG00000013616
ENSG00000201869,ENSMFAG00000005092
ENSG00000274535,ENSMFAG00000004554
ENSG00000212215,ENSMFAG00000033810
ENSG00000199634,ENSMFAG00000007182
ENSG00000238913,ENSMFAG00000055236
ENSG00000206711,ENSMFAG00000023395
ENSG00000202157,ENSMFAG00000017948
ENSG00000265684,ENSMFAG00000024133
ENSG00000171133,ENSMFAG00000014044
ENSG00000206744,ENSMFAG00000038955
ENSG00000200521,ENSMFAG00000057648
ENSG00000124313,ENSMFAG00000037994
ENSG00000240772,ENSMFAG00000016480
ENSG00000252861,ENSMFAG00000018732
ENSG00000207013,ENSMFAG00000009353
ENSG00000201433,ENSMFAG00000014101
ENSG00000251739,ENSMFAG00000014696
ENSG00000277506,ENSMFAG00000064416
ENSG00000252157,ENSMFAG00000006965
ENSG00000201516,ENSMFAG00000009388
ENSG00000207077,ENSMFAG00000019064
ENSG00000244512,ENSMFAG00000017905
ENSG00000222582,ENSMFAG00000040478
ENSG00000199378,ENSMFAG00000012611
ENSG00000201085,ENSMFAG00000014295
ENSG00000199643,ENSMFAG00000007112
ENSG00000202215,ENSMFAG00000018807
ENSG00000207404,ENSMFAG00000011726
ENSG00000212191,ENSMFAG00000007746
ENSG00000212457,ENSMFAG00000040236
ENSG00000200269,ENSMFAG00000014026
ENSG00000283498,ENSMFAG00000053924
ENSG00000283498,ENSMFAG00000053777
ENSG00000283498,ENSMFAG00000064564
ENSG00000283498,ENSMFAG00000063931
ENSG00000283498,ENSMFAG00000065418
ENSG00000283498,ENSMFAG00000049909
ENSG00000276047,ENSMFAG00000008131
ENSG00000243333,ENSMFAG00000053513
ENSG00000238363,ENSMFAG00000006999
ENSG00000252185,ENSMFAG00000047591
ENSG00000207177,ENSMFAG00000009525
ENSG00000212588,ENSMFAG00000014627
ENSG00000223179,ENSMFAG00000061851
ENSG00000206786,ENSMFAG00000034882
ENSG00000212490,ENSMFAG00000034709
ENSG00000199901,ENSMFAG00000049959
ENSG00000178997,ENSMFAG00000034670
ENSG00000252514,ENSMFAG00000055465
ENSG00000128045,ENSMFAG00000037233
ENSG00000119138,ENSMFAG00000035395
ENSG00000222973,ENSMFAG00000009842
ENSG00000263432,ENSMFAG00000011777
ENSG00000202082,ENSMFAG00000057932
ENSG00000264615,ENSMFAG00000059179
ENSG00000264615,ENSMFAG00000061375
ENSG00000264615,ENSMFAG00000056150
ENSG00000222609,ENSMFAG00000006891
ENSG00000238904,ENSMFAG00000064143
ENSG00000239390,ENSMFAG00000010842
ENSG00000173480,ENSMFAG00000044928
ENSG00000252266,ENSMFAG00000036214
ENSG00000221043,ENSMFAG00000020622
ENSG00000222213,ENSMFAG00000022608
ENSG00000252068,ENSMFAG00000015591
ENSG00000241963,ENSMFAG00000018445
ENSG00000241037,ENSMFAG00000008766
ENSG00000199047,ENSMFAG00000017663
ENSG00000206819,ENSMFAG00000014492
ENSG00000242928,ENSMFAG00000014349
ENSG00000164113,ENSMFAG00000003813
ENSG00000212529,ENSMFAG00000004724
ENSG00000222626,ENSMFAG00000021724
ENSG00000199219,ENSMFAG00000018700
ENSG00000201277,ENSMFAG00000050798
ENSG00000206845,ENSMFAG00000005644
ENSG00000200555,ENSMFAG00000006053
ENSG00000198995,ENSMFAG00000012727
ENSG00000206686,ENSMFAG00000049860
ENSG00000206686,ENSMFAG00000061477
ENSG00000273940,ENSMFAG00000018069
ENSG00000152454,ENSMFAG00000032589
ENSG00000238749,ENSMFAG00000050599
ENSG00000275904,ENSMFAG00000050599
ENSG00000274098,ENSMFAG00000018069
ENSG00000278010,ENSMFAG00000021660
ENSG00000199409,ENSMFAG00000053988
ENSG00000199540,ENSMFAG00000056243
ENSG00000199540,ENSMFAG00000051460
ENSG00000278551,ENSMFAG00000051610
ENSG00000278551,ENSMFAG00000055172
ENSG00000278551,ENSMFAG00000065822
ENSG00000278551,ENSMFAG00000056102
ENSG00000171855,ENSMFAG00000029241
ENSG00000185115,ENSMFAG00000058292
ENSG00000177047,ENSMFAG00000048122
ENSG00000146383,ENSMFAG00000030698
ENSG00000137080,ENSMFAG00000055488
ENSG00000137080,ENSMFAG00000061198
ENSG00000137080,ENSMFAG00000050022
ENSG00000137080,ENSMFAG00000063486
ENSG00000221125,ENSMFAG00000020550
ENSG00000276729,ENSMFAG00000062144
ENSG00000140279,ENSMFAG00000029863
ENSG00000066230,ENSMFAG00000003512
ENSG00000100427,ENSMFAG00000024753
ENSG00000148357,ENSMFAG00000036140
ENSG00000142511,ENSMFAG00000003821
ENSG00000173626,ENSMFAG00000055248
ENSG00000221381,ENSMFAG00000065553
ENSG00000221241,ENSMFAG00000055494
ENSG00000220988,ENSMFAG00000058610
ENSG00000200294,ENSMFAG00000006518
ENSG00000200170,ENSMFAG00000011563
ENSG00000202513,ENSMFAG00000040466
ENSG00000160396,ENSMFAG00000043018
ENSG00000146378,ENSMFAG00000044568
ENSG00000200218,ENSMFAG00000049549
ENSG00000277510,ENSMFAG00000060155
ENSG00000238446,ENSMFAG00000011623
ENSG00000170848,ENSMFAG00000053750
ENSG00000170848,ENSMFAG00000061203
ENSG00000170848,ENSMFAG00000046378
ENSG00000170848,ENSMFAG00000043957
ENSG00000112378,ENSMFAG00000054526
ENSG00000201050,ENSMFAG00000055332
ENSG00000212332,ENSMFAG00000007079
ENSG00000155918,ENSMFAG00000039565
ENSG00000156395,ENSMFAG00000044111
ENSG00000179751,ENSMFAG00000032892
ENSG00000176979,ENSMFAG00000056784
ENSG00000187912,ENSMFAG00000043558
ENSG00000212511,ENSMFAG00000011425
ENSG00000187689,ENSMFAG00000036874
ENSG00000138135,ENSMFAG00000058457
ENSG00000112038,ENSMFAG00000002542
ENSG00000168828,ENSMFAG00000058117
ENSG00000177992,ENSMFAG00000065680
ENSG00000177992,ENSMFAG00000043884
ENSG00000119917,ENSMFAG00000045508
ENSG00000274350,ENSMFAG00000048357
ENSG00000274350,ENSMFAG00000059562
ENSG00000274350,ENSMFAG00000058437
ENSG00000274350,ENSMFAG00000063706
ENSG00000274350,ENSMFAG00000061341
ENSG00000274350,ENSMFAG00000063169
ENSG00000274350,ENSMFAG00000049465
ENSG00000274350,ENSMFAG00000052671
ENSG00000274350,ENSMFAG00000055294
ENSG00000274350,ENSMFAG00000049804
ENSG00000274350,ENSMFAG00000051539
ENSG00000274350,ENSMFAG00000049826
ENSG00000274350,ENSMFAG00000051960
ENSG00000274350,ENSMFAG00000057986
ENSG00000274350,ENSMFAG00000004477
ENSG00000274350,ENSMFAG00000048560
ENSG00000274350,ENSMFAG00000047903
ENSG00000274350,ENSMFAG00000064277
ENSG00000274350,ENSMFAG00000048920
ENSG00000274350,ENSMFAG00000048963
ENSG00000274350,ENSMFAG00000057676
ENSG00000274350,ENSMFAG00000053325
ENSG00000274350,ENSMFAG00000055680
ENSG00000274350,ENSMFAG00000059705
ENSG00000274350,ENSMFAG00000053480
ENSG00000274350,ENSMFAG00000051739
ENSG00000274350,ENSMFAG00000054491
ENSG00000274350,ENSMFAG00000059264
ENSG00000274350,ENSMFAG00000056270
ENSG00000274350,ENSMFAG00000052332
ENSG00000274350,ENSMFAG00000060729
ENSG00000274350,ENSMFAG00000050781
ENSG00000274350,ENSMFAG00000063376
ENSG00000274350,ENSMFAG00000049403
ENSG00000274350,ENSMFAG00000061279
ENSG00000274350,ENSMFAG00000052458
ENSG00000274350,ENSMFAG00000057191
ENSG00000274350,ENSMFAG00000048614
ENSG00000274350,ENSMFAG00000054573
ENSG00000274350,ENSMFAG00000048997
ENSG00000274350,ENSMFAG00000060902
ENSG00000274350,ENSMFAG00000064347
ENSG00000274350,ENSMFAG00000063300
ENSG00000274350,ENSMFAG00000064387
ENSG00000274350,ENSMFAG00000063037
ENSG00000274350,ENSMFAG00000062525
ENSG00000274350,ENSMFAG00000053243
ENSG00000274350,ENSMFAG00000051213
ENSG00000274350,ENSMFAG00000064247
ENSG00000274350,ENSMFAG00000061570
ENSG00000274350,ENSMFAG00000054551
ENSG00000274350,ENSMFAG00000065118
ENSG00000274350,ENSMFAG00000062971
ENSG00000274350,ENSMFAG00000057931
ENSG00000274350,ENSMFAG00000065311
ENSG00000274350,ENSMFAG00000058544
ENSG00000274350,ENSMFAG00000059320
ENSG00000274350,ENSMFAG00000058376
ENSG00000274350,ENSMFAG00000054817
ENSG00000274350,ENSMFAG00000047648
ENSG00000274350,ENSMFAG00000054247
ENSG00000274350,ENSMFAG00000053282
ENSG00000274350,ENSMFAG00000060250
ENSG00000274350,ENSMFAG00000065506
ENSG00000274350,ENSMFAG00000005057
ENSG00000274350,ENSMFAG00000052747
ENSG00000274350,ENSMFAG00000049880
ENSG00000274350,ENSMFAG00000056776
ENSG00000274350,ENSMFAG00000048040
ENSG00000274350,ENSMFAG00000049395
ENSG00000274350,ENSMFAG00000051569
ENSG00000274350,ENSMFAG00000050275
ENSG00000274350,ENSMFAG00000060922
ENSG00000274350,ENSMFAG00000065274
ENSG00000274350,ENSMFAG00000054893
ENSG00000274350,ENSMFAG00000047332
ENSG00000274350,ENSMFAG00000052927
ENSG00000274350,ENSMFAG00000060727
ENSG00000274350,ENSMFAG00000065759
ENSG00000164972,ENSMFAG00000046012
ENSG00000169594,ENSMFAG00000000765
ENSG00000196421,ENSMFAG00000055670
ENSG00000238523,ENSMFAG00000053492
ENSG00000101871,ENSMFAG00000037182
ENSG00000243782,ENSMFAG00000023932
ENSG00000227268,ENSMFAG00000001967
ENSG00000130950,ENSMFAG00000035391
ENSG00000200891,ENSMFAG00000061052
ENSG00000203883,ENSMFAG00000061230
ENSG00000150347,ENSMFAG00000036687
ENSG00000207766,ENSMFAG00000062829
ENSG00000169856,ENSMFAG00000005880
ENSG00000132464,ENSMFAG00000030956
ENSG00000244677,ENSMFAG00000014555
ENSG00000188869,ENSMFAG00000034546
ENSG00000243546,ENSMFAG00000012565
ENSG00000165124,ENSMFAG00000043533
ENSG00000168348,ENSMFAG00000009696
ENSG00000173976,ENSMFAG00000065615
ENSG00000180205,ENSMFAG00000036538
ENSG00000166343,ENSMFAG00000001614
ENSG00000132467,ENSMFAG00000013579
ENSG00000180305,ENSMFAG00000045953
ENSG00000207448,ENSMFAG00000007229
ENSG00000207058,ENSMFAG00000009212
ENSG00000283313,ENSMFAG00000033506
ENSG00000180083,ENSMFAG00000040005
ENSG00000231396,ENSMFAG00000047397
ENSG00000231396,ENSMFAG00000057907
ENSG00000231396,ENSMFAG00000060523
ENSG00000231396,ENSMFAG00000054353
ENSG00000231396,ENSMFAG00000065626
ENSG00000231396,ENSMFAG00000052015
ENSG00000231396,ENSMFAG00000064487
ENSG00000231396,ENSMFAG00000051928
ENSG00000231396,ENSMFAG00000047323
ENSG00000231396,ENSMFAG00000047547
ENSG00000200959,ENSMFAG00000014446
ENSG00000233136,ENSMFAG00000047397
ENSG00000233136,ENSMFAG00000057907
ENSG00000233136,ENSMFAG00000060523
ENSG00000233136,ENSMFAG00000054353
ENSG00000233136,ENSMFAG00000065626
ENSG00000233136,ENSMFAG00000052015
ENSG00000233136,ENSMFAG00000064487
ENSG00000233136,ENSMFAG00000051928
ENSG00000233136,ENSMFAG00000047323
ENSG00000233136,ENSMFAG00000047547
ENSG00000227551,ENSMFAG00000047397
ENSG00000227551,ENSMFAG00000057907
ENSG00000227551,ENSMFAG00000060523
ENSG00000227551,ENSMFAG00000054353
ENSG00000227551,ENSMFAG00000065626
ENSG00000227551,ENSMFAG00000052015
ENSG00000227551,ENSMFAG00000064487
ENSG00000227551,ENSMFAG00000051928
ENSG00000227551,ENSMFAG00000047323
ENSG00000227551,ENSMFAG00000047547
ENSG00000122026,ENSMFAG00000053340
ENSG00000122026,ENSMFAG00000048795
ENSG00000122026,ENSMFAG00000047841
ENSG00000140009,ENSMFAG00000036698
ENSG00000105085,ENSMFAG00000047757
ENSG00000232399,ENSMFAG00000047397
ENSG00000232399,ENSMFAG00000057907
ENSG00000232399,ENSMFAG00000060523
ENSG00000232399,ENSMFAG00000054353
ENSG00000232399,ENSMFAG00000065626
ENSG00000232399,ENSMFAG00000052015
ENSG00000232399,ENSMFAG00000064487
ENSG00000232399,ENSMFAG00000051928
ENSG00000232399,ENSMFAG00000047323
ENSG00000232399,ENSMFAG00000047547
ENSG00000249104,ENSMFAG00000047397
ENSG00000249104,ENSMFAG00000057907
ENSG00000249104,ENSMFAG00000060523
ENSG00000249104,ENSMFAG00000054353
ENSG00000249104,ENSMFAG00000065626
ENSG00000249104,ENSMFAG00000052015
ENSG00000249104,ENSMFAG00000064487
ENSG00000249104,ENSMFAG00000051928
ENSG00000249104,ENSMFAG00000047323
ENSG00000249104,ENSMFAG00000047547
ENSG00000250844,ENSMFAG00000047397
ENSG00000250844,ENSMFAG00000057907
ENSG00000250844,ENSMFAG00000060523
ENSG00000250844,ENSMFAG00000054353
ENSG00000250844,ENSMFAG00000065626
ENSG00000250844,ENSMFAG00000052015
ENSG00000250844,ENSMFAG00000064487
ENSG00000250844,ENSMFAG00000051928
ENSG00000250844,ENSMFAG00000047323
ENSG00000250844,ENSMFAG00000047547
ENSG00000250913,ENSMFAG00000047397
ENSG00000250913,ENSMFAG00000057907
ENSG00000250913,ENSMFAG00000060523
ENSG00000250913,ENSMFAG00000054353
ENSG00000250913,ENSMFAG00000065626
ENSG00000250913,ENSMFAG00000052015
ENSG00000250913,ENSMFAG00000064487
ENSG00000250913,ENSMFAG00000051928
ENSG00000250913,ENSMFAG00000047323
ENSG00000250913,ENSMFAG00000047547
ENSG00000227140,ENSMFAG00000047397
ENSG00000227140,ENSMFAG00000057907
ENSG00000227140,ENSMFAG00000060523
ENSG00000227140,ENSMFAG00000054353
ENSG00000227140,ENSMFAG00000065626
ENSG00000227140,ENSMFAG00000052015
