human_gene,marmoset_gene
ENSG00000207516,ENSCJAG00000024180
ENSG00000104164,ENSCJAG00000002038
ENSG00000147168,ENSCJAG00000045011
ENSG00000100987,ENSCJAG00000069727
ENSG00000139908,ENSCJAG00000006901
ENSG00000200731,ENSCJAG00000027481
ENSG00000101935,ENSCJAG00000047124
ENSG00000277771,ENSCJAG00000077859
ENSG00000188877,ENSCJAG00000073997
ENSG00000196943,ENSCJAG00000006675
ENSG00000278803,ENSCJAG00000052872
ENSG00000277535,ENSCJAG00000064726
ENSG00000183918,ENSCJAG00000077252
ENSG00000202414,ENSCJAG00000051999
ENSG00000201329,ENSCJAG00000085633
ENSG00000201329,ENSCJAG00000074145
ENSG00000201329,ENSCJAG00000075635
ENSG00000201329,ENSCJAG00000045742
ENSG00000198010,ENSCJAG00000004541
ENSG00000200419,ENSCJAG00000081506
ENSG00000208839,ENSCJAG00000025614
ENSG00000175354,ENSCJAG00000005102
ENSG00000199001,ENSCJAG00000024546
ENSG00000213906,ENSCJAG00000035653
ENSG00000101916,ENSCJAG00000003929
ENSG00000204740,ENSCJAG00000008267
ENSG00000136944,ENSCJAG00000072150
ENSG00000092439,ENSCJAG00000001322
ENSG00000252178,ENSCJAG00000073897
ENSG00000214814,ENSCJAG00000082085
ENSG00000183580,ENSCJAG00000010823
ENSG00000148488,ENSCJAG00000008685
ENSG00000268940,ENSCJAG00000085154
ENSG00000100968,ENSCJAG00000006414
ENSG00000263761,ENSCJAG00000013659
ENSG00000255181,ENSCJAG00000021422
ENSG00000228836,ENSCJAG00000085154
ENSG00000186583,ENSCJAG00000021464
ENSG00000047644,ENSCJAG00000000935
ENSG00000185775,ENSCJAG00000085474
ENSG00000185775,ENSCJAG00000071852
ENSG00000185775,ENSCJAG00000086372
ENSG00000185775,ENSCJAG00000071482
ENSG00000185775,ENSCJAG00000073324
ENSG00000185775,ENSCJAG00000073088
ENSG00000185775,ENSCJAG00000062843
ENSG00000185775,ENSCJAG00000070214
ENSG00000185775,ENSCJAG00000054232
ENSG00000185775,ENSCJAG00000059464
ENSG00000185775,ENSCJAG00000054365
ENSG00000185775,ENSCJAG00000053641
ENSG00000168267,ENSCJAG00000007862
ENSG00000087460,ENSCJAG00000018939
ENSG00000180447,ENSCJAG00000062210
ENSG00000113100,ENSCJAG00000007662
ENSG00000151023,ENSCJAG00000043497
ENSG00000139835,ENSCJAG00000006915
ENSG00000165443,ENSCJAG00000010699
ENSG00000151388,ENSCJAG00000018638
ENSG00000235173,ENSCJAG00000021446
ENSG00000268235,ENSCJAG00000019717
ENSG00000265203,ENSCJAG00000013661
ENSG00000215029,ENSCJAG00000019717
ENSG00000175073,ENSCJAG00000004515
ENSG00000102145,ENSCJAG00000040521
ENSG00000243027,ENSCJAG00000079490
ENSG00000243027,ENSCJAG00000080223
ENSG00000165757,ENSCJAG00000013253
ENSG00000186184,ENSCJAG00000044669
ENSG00000201365,ENSCJAG00000029933
ENSG00000156206,ENSCJAG00000055791
ENSG00000107984,ENSCJAG00000068173
ENSG00000254341,ENSCJAG00000030163
ENSG00000254341,ENSCJAG00000067855
ENSG00000174417,ENSCJAG00000006433
ENSG00000204025,ENSCJAG00000046018
ENSG00000207037,ENSCJAG00000082916
ENSG00000212388,ENSCJAG00000043305
ENSG00000200008,ENSCJAG00000044901
ENSG00000120533,ENSCJAG00000006389
ENSG00000120533,ENSCJAG00000080516
ENSG00000184923,ENSCJAG00000008312
ENSG00000184923,ENSCJAG00000065387
ENSG00000184923,ENSCJAG00000069820
ENSG00000184923,ENSCJAG00000064549
ENSG00000184923,ENSCJAG00000065723
ENSG00000184923,ENSCJAG00000013291
ENSG00000184923,ENSCJAG00000056845
ENSG00000184984,ENSCJAG00000023282
ENSG00000134049,ENSCJAG00000072341
ENSG00000152932,ENSCJAG00000015195
ENSG00000132963,ENSCJAG00000019473
ENSG00000201071,ENSCJAG00000076797
ENSG00000101977,ENSCJAG00000010156
ENSG00000107789,ENSCJAG00000005222
ENSG00000176014,ENSCJAG00000039593
ENSG00000213949,ENSCJAG00000001502
ENSG00000182771,ENSCJAG00000020533
ENSG00000065150,ENSCJAG00000004323
ENSG00000202001,ENSCJAG00000078010
ENSG00000169427,ENSCJAG00000086842
ENSG00000135070,ENSCJAG00000082074
ENSG00000277031,ENSCJAG00000037890
ENSG00000277031,ENSCJAG00000075986
ENSG00000277031,ENSCJAG00000072327
ENSG00000207430,ENSCJAG00000029469
ENSG00000277467,ENSCJAG00000037890
ENSG00000277467,ENSCJAG00000075986
ENSG00000277467,ENSCJAG00000072327
ENSG00000278696,ENSCJAG00000037890
ENSG00000278696,ENSCJAG00000075986
ENSG00000278696,ENSCJAG00000072327
ENSG00000202211,ENSCJAG00000082963
ENSG00000202211,ENSCJAG00000072643
ENSG00000159495,ENSCJAG00000002937
ENSG00000186350,ENSCJAG00000010148
ENSG00000169495,ENSCJAG00000002329
ENSG00000187553,ENSCJAG00000008762
ENSG00000207199,ENSCJAG00000061807
ENSG00000222488,ENSCJAG00000069609
ENSG00000104371,ENSCJAG00000007996
ENSG00000197361,ENSCJAG00000004563
ENSG00000138190,ENSCJAG00000008643
ENSG00000166821,ENSCJAG00000012706
ENSG00000183665,ENSCJAG00000022174
ENSG00000133863,ENSCJAG00000043077
ENSG00000038427,ENSCJAG00000011161
ENSG00000130559,ENSCJAG00000010583
ENSG00000185942,ENSCJAG00000067094
ENSG00000088756,ENSCJAG00000015612
ENSG00000158815,ENSCJAG00000020336
ENSG00000168487,ENSCJAG00000020290
ENSG00000137877,ENSCJAG00000020664
ENSG00000122870,ENSCJAG00000010639
ENSG00000148344,ENSCJAG00000086828
ENSG00000182752,ENSCJAG00000020401
ENSG00000107447,ENSCJAG00000016325
ENSG00000199065,ENSCJAG00000028443
ENSG00000222581,ENSCJAG00000030806
ENSG00000240613,ENSCJAG00000039480
ENSG00000207433,ENSCJAG00000082406
ENSG00000252943,ENSCJAG00000076781
ENSG00000252943,ENSCJAG00000074921
ENSG00000241152,ENSCJAG00000073728
ENSG00000207360,ENSCJAG00000086785
ENSG00000207360,ENSCJAG00000073914
ENSG00000243115,ENSCJAG00000045809
ENSG00000206957,ENSCJAG00000083432
ENSG00000272113,ENSCJAG00000078197
ENSG00000200502,ENSCJAG00000079166
ENSG00000277049,ENSCJAG00000078440
ENSG00000276094,ENSCJAG00000032843
ENSG00000278028,ENSCJAG00000028179
ENSG00000276562,ENSCJAG00000043867
ENSG00000206804,ENSCJAG00000081275
ENSG00000206804,ENSCJAG00000080147
ENSG00000206804,ENSCJAG00000085948
ENSG00000200041,ENSCJAG00000077641
ENSG00000206590,ENSCJAG00000076929
ENSG00000212421,ENSCJAG00000029430
ENSG00000222293,ENSCJAG00000062773
ENSG00000188095,ENSCJAG00000080320
ENSG00000212316,ENSCJAG00000082098
ENSG00000153391,ENSCJAG00000021025
ENSG00000238882,ENSCJAG00000080917
ENSG00000244104,ENSCJAG00000039798
ENSG00000222558,ENSCJAG00000081876
ENSG00000189023,ENSCJAG00000019704
ENSG00000206923,ENSCJAG00000076284
ENSG00000207401,ENSCJAG00000076719
ENSG00000274755,ENSCJAG00000041672
ENSG00000241246,ENSCJAG00000036566
ENSG00000207726,ENSCJAG00000024634
ENSG00000269433,ENSCJAG00000014412
ENSG00000207737,ENSCJAG00000025866
ENSG00000252985,ENSCJAG00000032973
ENSG00000243845,ENSCJAG00000035633
ENSG00000177613,ENSCJAG00000078173
ENSG00000177613,ENSCJAG00000011554
ENSG00000201302,ENSCJAG00000030273
ENSG00000200788,ENSCJAG00000076637
ENSG00000160401,ENSCJAG00000019835
ENSG00000123200,ENSCJAG00000016756
ENSG00000130449,ENSCJAG00000015391
ENSG00000229674,ENSCJAG00000061898
ENSG00000232030,ENSCJAG00000007122
ENSG00000203837,ENSCJAG00000019410
ENSG00000212420,ENSCJAG00000086619
ENSG00000269437,ENSCJAG00000073269
ENSG00000269437,ENSCJAG00000019686
ENSG00000252645,ENSCJAG00000082908
ENSG00000136807,ENSCJAG00000019868
ENSG00000252995,ENSCJAG00000083101
ENSG00000120563,ENSCJAG00000039731
ENSG00000120563,ENSCJAG00000044826
ENSG00000152223,ENSCJAG00000008484
ENSG00000278057,ENSCJAG00000042631
ENSG00000140379,ENSCJAG00000007569
ENSG00000164190,ENSCJAG00000018052
ENSG00000268988,ENSCJAG00000063948
ENSG00000268988,ENSCJAG00000071453
ENSG00000268988,ENSCJAG00000062154
ENSG00000268988,ENSCJAG00000069732
ENSG00000268988,ENSCJAG00000072609
ENSG00000268988,ENSCJAG00000069623
ENSG00000287585,ENSCJAG00000079254
ENSG00000169297,ENSCJAG00000007615
ENSG00000095596,ENSCJAG00000008795
ENSG00000103710,ENSCJAG00000080082
ENSG00000222736,ENSCJAG00000032700
ENSG00000185972,ENSCJAG00000010202
ENSG00000199410,ENSCJAG00000033935
ENSG00000201467,ENSCJAG00000026596
ENSG00000207081,ENSCJAG00000086792
ENSG00000222760,ENSCJAG00000079278
ENSG00000222760,ENSCJAG00000072547
ENSG00000222760,ENSCJAG00000073710
ENSG00000222760,ENSCJAG00000084422
ENSG00000222760,ENSCJAG00000030106
ENSG00000222760,ENSCJAG00000087229
ENSG00000222760,ENSCJAG00000070201
ENSG00000222760,ENSCJAG00000079385
ENSG00000222760,ENSCJAG00000029330
ENSG00000222760,ENSCJAG00000023904
ENSG00000222760,ENSCJAG00000072800
ENSG00000222760,ENSCJAG00000076677
ENSG00000222760,ENSCJAG00000087137
ENSG00000222760,ENSCJAG00000076389
ENSG00000171169,ENSCJAG00000047246
ENSG00000120051,ENSCJAG00000018501
ENSG00000090470,ENSCJAG00000045698
ENSG00000156313,ENSCJAG00000020771
ENSG00000133112,ENSCJAG00000078071
ENSG00000133112,ENSCJAG00000019229
ENSG00000284185,ENSCJAG00000028206
ENSG00000201709,ENSCJAG00000071189
ENSG00000206903,ENSCJAG00000071993
ENSG00000254585,ENSCJAG00000085421
ENSG00000196932,ENSCJAG00000007057
ENSG00000134042,ENSCJAG00000041277
ENSG00000182636,ENSCJAG00000003738
ENSG00000206616,ENSCJAG00000046532
ENSG00000207395,ENSCJAG00000077005
ENSG00000200106,ENSCJAG00000079402
ENSG00000207119,ENSCJAG00000028914
ENSG00000239183,ENSCJAG00000030083
ENSG00000188620,ENSCJAG00000085658
ENSG00000206995,ENSCJAG00000079915
ENSG00000165118,ENSCJAG00000003739
ENSG00000138152,ENSCJAG00000001276
ENSG00000234438,ENSCJAG00000023428
ENSG00000252614,ENSCJAG00000031294
ENSG00000284179,ENSCJAG00000024345
ENSG00000202523,ENSCJAG00000042913
ENSG00000159884,ENSCJAG00000009538
ENSG00000140479,ENSCJAG00000017309
ENSG00000225899,ENSCJAG00000056672
ENSG00000229544,ENSCJAG00000068730
ENSG00000243136,ENSCJAG00000039381
ENSG00000215183,ENSCJAG00000009958
ENSG00000204930,ENSCJAG00000010080
ENSG00000120008,ENSCJAG00000006430
ENSG00000196196,ENSCJAG00000062051
ENSG00000278889,ENSCJAG00000070819
ENSG00000125247,ENSCJAG00000021012
ENSG00000171843,ENSCJAG00000008994
ENSG00000134061,ENSCJAG00000015999
ENSG00000186479,ENSCJAG00000074552
ENSG00000272602,ENSCJAG00000017763
ENSG00000049759,ENSCJAG00000003597
ENSG00000152669,ENSCJAG00000001680
ENSG00000222202,ENSCJAG00000079278
ENSG00000222202,ENSCJAG00000072547
ENSG00000222202,ENSCJAG00000073710
ENSG00000222202,ENSCJAG00000084422
ENSG00000222202,ENSCJAG00000030106
ENSG00000222202,ENSCJAG00000087229
ENSG00000222202,ENSCJAG00000070201
ENSG00000222202,ENSCJAG00000079385
ENSG00000222202,ENSCJAG00000029330
ENSG00000222202,ENSCJAG00000023904
ENSG00000222202,ENSCJAG00000072800
ENSG00000222202,ENSCJAG00000076677
ENSG00000222202,ENSCJAG00000087137
ENSG00000222202,ENSCJAG00000076389
ENSG00000207609,ENSCJAG00000027101
ENSG00000202189,ENSCJAG00000028098
ENSG00000182154,ENSCJAG00000013417
ENSG00000163132,ENSCJAG00000011280
ENSG00000200785,ENSCJAG00000028874
ENSG00000202172,ENSCJAG00000084486
ENSG00000274475,ENSCJAG00000083108
ENSG00000206699,ENSCJAG00000070012
ENSG00000129472,ENSCJAG00000008981
ENSG00000243254,ENSCJAG00000084174
ENSG00000126970,ENSCJAG00000017813
ENSG00000215612,ENSCJAG00000044848
ENSG00000170289,ENSCJAG00000000249
ENSG00000155269,ENSCJAG00000021496
ENSG00000200570,ENSCJAG00000027969
ENSG00000186766,ENSCJAG00000014240
ENSG00000154478,ENSCJAG00000008190
ENSG00000196900,ENSCJAG00000011071
ENSG00000198947,ENSCJAG00000007775
ENSG00000140090,ENSCJAG00000018103
ENSG00000112273,ENSCJAG00000034032
ENSG00000164379,ENSCJAG00000041271
ENSG00000164199,ENSCJAG00000010578
ENSG00000243738,ENSCJAG00000044174
ENSG00000145990,ENSCJAG00000039228
ENSG00000136897,ENSCJAG00000083876
ENSG00000251892,ENSCJAG00000078859
ENSG00000185737,ENSCJAG00000043195
ENSG00000240306,ENSCJAG00000043131
ENSG00000112183,ENSCJAG00000064665
ENSG00000120160,ENSCJAG00000018426
ENSG00000164830,ENSCJAG00000006571
ENSG00000165091,ENSCJAG00000001348
ENSG00000151025,ENSCJAG00000007574
ENSG00000137273,ENSCJAG00000038579
ENSG00000124766,ENSCJAG00000047251
ENSG00000170370,ENSCJAG00000038805
ENSG00000137177,ENSCJAG00000006752
ENSG00000252782,ENSCJAG00000031295
ENSG00000212156,ENSCJAG00000026520
ENSG00000207124,ENSCJAG00000075188
ENSG00000252998,ENSCJAG00000030738
ENSG00000252832,ENSCJAG00000082471
ENSG00000200545,ENSCJAG00000024293
ENSG00000201390,ENSCJAG00000086994
ENSG00000276027,ENSCJAG00000085581
ENSG00000252049,ENSCJAG00000063975
ENSG00000206842,ENSCJAG00000028871
ENSG00000251803,ENSCJAG00000076159
ENSG00000212411,ENSCJAG00000025044
ENSG00000222092,ENSCJAG00000063765
ENSG00000251711,ENSCJAG00000083423
ENSG00000239731,ENSCJAG00000037243
ENSG00000252482,ENSCJAG00000082197
ENSG00000244356,ENSCJAG00000045590
ENSG00000207271,ENSCJAG00000024136
ENSG00000206840,ENSCJAG00000085012
ENSG00000274458,ENSCJAG00000080923
ENSG00000222314,ENSCJAG00000071741
ENSG00000222314,ENSCJAG00000087028
ENSG00000222314,ENSCJAG00000078721
ENSG00000222314,ENSCJAG00000083857
ENSG00000222314,ENSCJAG00000078881
ENSG00000222314,ENSCJAG00000070151
ENSG00000222314,ENSCJAG00000073323
ENSG00000222314,ENSCJAG00000078390
ENSG00000222314,ENSCJAG00000077306
ENSG00000222314,ENSCJAG00000070978
ENSG00000222314,ENSCJAG00000083431
ENSG00000222314,ENSCJAG00000084060
ENSG00000222314,ENSCJAG00000071889
ENSG00000222314,ENSCJAG00000035798
ENSG00000222314,ENSCJAG00000072408
ENSG00000222314,ENSCJAG00000078443
ENSG00000222314,ENSCJAG00000083557
ENSG00000222314,ENSCJAG00000081561
ENSG00000222314,ENSCJAG00000070322
ENSG00000222314,ENSCJAG00000076256
ENSG00000222314,ENSCJAG00000086542
ENSG00000222314,ENSCJAG00000077234
ENSG00000222314,ENSCJAG00000081921
ENSG00000222314,ENSCJAG00000081217
ENSG00000238707,ENSCJAG00000028242
ENSG00000199446,ENSCJAG00000048343
ENSG00000221063,ENSCJAG00000026608
ENSG00000201881,ENSCJAG00000083748
ENSG00000272536,ENSCJAG00000036466
ENSG00000170516,ENSCJAG00000076426
ENSG00000223064,ENSCJAG00000087063
ENSG00000100578,ENSCJAG00000018807
ENSG00000199104,ENSCJAG00000027037
ENSG00000212324,ENSCJAG00000074384
ENSG00000201412,ENSCJAG00000077005
ENSG00000181778,ENSCJAG00000047141
ENSG00000222238,ENSCJAG00000030743
ENSG00000207068,ENSCJAG00000075249
ENSG00000207068,ENSCJAG00000081355
ENSG00000222414,ENSCJAG00000062773
ENSG00000136895,ENSCJAG00000017982
ENSG00000200217,ENSCJAG00000024655
ENSG00000222997,ENSCJAG00000077055
ENSG00000202569,ENSCJAG00000025783
ENSG00000172766,ENSCJAG00000017696
ENSG00000120055,ENSCJAG00000048294
ENSG00000156269,ENSCJAG00000023110
ENSG00000201604,ENSCJAG00000077711
ENSG00000168152,ENSCJAG00000005095
ENSG00000288603,ENSCJAG00000025791
ENSG00000240940,ENSCJAG00000071322
ENSG00000286175,ENSCJAG00000068046
ENSG00000196475,ENSCJAG00000023111
ENSG00000283891,ENSCJAG00000027931
ENSG00000203805,ENSCJAG00000006402
ENSG00000058335,ENSCJAG00000002316
ENSG00000074211,ENSCJAG00000017336
ENSG00000273566,ENSCJAG00000067149
ENSG00000180592,ENSCJAG00000008166
ENSG00000286102,ENSCJAG00000068046
ENSG00000207347,ENSCJAG00000083500
ENSG00000214285,ENSCJAG00000059482
ENSG00000185532,ENSCJAG00000005021
ENSG00000145794,ENSCJAG00000019171
ENSG00000198824,ENSCJAG00000019117
ENSG00000133119,ENSCJAG00000018380
ENSG00000223027,ENSCJAG00000054687
ENSG00000206605,ENSCJAG00000074907
ENSG00000199855,ENSCJAG00000074476
ENSG00000199855,ENSCJAG00000078654
ENSG00000252639,ENSCJAG00000023505
ENSG00000252639,ENSCJAG00000027419
ENSG00000207287,ENSCJAG00000074681
ENSG00000187122,ENSCJAG00000036372
ENSG00000154734,ENSCJAG00000013983
ENSG00000169836,ENSCJAG00000072109
ENSG00000185863,ENSCJAG00000013022
ENSG00000153064,ENSCJAG00000015314
ENSG00000187713,ENSCJAG00000002165
ENSG00000130487,ENSCJAG00000073214
ENSG00000180053,ENSCJAG00000085390
ENSG00000180190,ENSCJAG00000011957
ENSG00000147650,ENSCJAG00000038802
ENSG00000179455,ENSCJAG00000045017
ENSG00000188163,ENSCJAG00000013129
ENSG00000005810,ENSCJAG00000021196
ENSG00000171016,ENSCJAG00000002242
ENSG00000188986,ENSCJAG00000013147
ENSG00000182759,ENSCJAG00000076051
ENSG00000069966,ENSCJAG00000000947
ENSG00000204839,ENSCJAG00000021428
ENSG00000198435,ENSCJAG00000041292
ENSG00000060558,ENSCJAG00000040313
ENSG00000252847,ENSCJAG00000056558
ENSG00000201938,ENSCJAG00000084267
ENSG00000148156,ENSCJAG00000047256
ENSG00000187003,ENSCJAG00000086076
ENSG00000187003,ENSCJAG00000071222
ENSG00000207698,ENSCJAG00000024334
ENSG00000185437,ENSCJAG00000005687
ENSG00000188710,ENSCJAG00000023270
ENSG00000130711,ENSCJAG00000081665
ENSG00000179886,ENSCJAG00000021417
ENSG00000088256,ENSCJAG00000016160
ENSG00000164400,ENSCJAG00000012924
ENSG00000188483,ENSCJAG00000046685
ENSG00000164953,ENSCJAG00000000105
ENSG00000242281,ENSCJAG00000041499
ENSG00000120699,ENSCJAG00000018078
ENSG00000204849,ENSCJAG00000085474
ENSG00000204849,ENSCJAG00000071852
ENSG00000204849,ENSCJAG00000086372
ENSG00000204849,ENSCJAG00000071482
ENSG00000204849,ENSCJAG00000073324
ENSG00000204849,ENSCJAG00000073088
ENSG00000204849,ENSCJAG00000062843
ENSG00000204849,ENSCJAG00000070214
ENSG00000204849,ENSCJAG00000054232
ENSG00000204849,ENSCJAG00000059464
ENSG00000204849,ENSCJAG00000054365
ENSG00000204849,ENSCJAG00000053641
ENSG00000164318,ENSCJAG00000007668
ENSG00000277774,ENSCJAG00000043867
ENSG00000252724,ENSCJAG00000032843
ENSG00000212441,ENSCJAG00000082761
ENSG00000178372,ENSCJAG00000043208
ENSG00000160994,ENSCJAG00000004489
ENSG00000178363,ENSCJAG00000044574
ENSG00000240577,ENSCJAG00000040304
ENSG00000127529,ENSCJAG00000046592
ENSG00000169783,ENSCJAG00000011159
ENSG00000212447,ENSCJAG00000024149
ENSG00000095464,ENSCJAG00000015570
ENSG00000222351,ENSCJAG00000078944
ENSG00000205581,ENSCJAG00000045192
ENSG00000205581,ENSCJAG00000067753
ENSG00000207000,ENSCJAG00000071874
ENSG00000100146,ENSCJAG00000062620
ENSG00000199161,ENSCJAG00000029429
ENSG00000280496,ENSCJAG00000046687
ENSG00000276161,ENSCJAG00000075596
ENSG00000108231,ENSCJAG00000015588
ENSG00000177984,ENSCJAG00000067340
ENSG00000157766,ENSCJAG00000012944
ENSG00000244752,ENSCJAG00000053844
ENSG00000198551,ENSCJAG00000038005
ENSG00000236699,ENSCJAG00000015747
ENSG00000242259,ENSCJAG00000078029
ENSG00000242259,ENSCJAG00000044605
ENSG00000105141,ENSCJAG00000004476
ENSG00000124875,ENSCJAG00000065339
ENSG00000099901,ENSCJAG00000010749
ENSG00000165300,ENSCJAG00000003189
ENSG00000174599,ENSCJAG00000039409
ENSG00000186051,ENSCJAG00000063376
ENSG00000165059,ENSCJAG00000069421
ENSG00000165059,ENSCJAG00000084066
ENSG00000165059,ENSCJAG00000022277
ENSG00000120686,ENSCJAG00000059081
ENSG00000276581,ENSCJAG00000085474
ENSG00000276581,ENSCJAG00000071852
ENSG00000276581,ENSCJAG00000086372
ENSG00000276581,ENSCJAG00000071482
ENSG00000276581,ENSCJAG00000073324
ENSG00000276581,ENSCJAG00000073088
ENSG00000276581,ENSCJAG00000062843
ENSG00000276581,ENSCJAG00000070214
ENSG00000276581,ENSCJAG00000054232
ENSG00000276581,ENSCJAG00000059464
ENSG00000276581,ENSCJAG00000054365
ENSG00000276581,ENSCJAG00000053641
ENSG00000129595,ENSCJAG00000016406
ENSG00000163116,ENSCJAG00000007049
ENSG00000070601,ENSCJAG00000010556
ENSG00000187522,ENSCJAG00000009318
ENSG00000172403,ENSCJAG00000003271
ENSG00000241588,ENSCJAG00000037890
ENSG00000241588,ENSCJAG00000075986
ENSG00000241588,ENSCJAG00000072327
ENSG00000100228,ENSCJAG00000009762
ENSG00000200095,ENSCJAG00000085244
ENSG00000251745,ENSCJAG00000070773
ENSG00000200026,ENSCJAG00000024597
ENSG00000164304,ENSCJAG00000021351
ENSG00000252622,ENSCJAG00000034806
ENSG00000154227,ENSCJAG00000017114
ENSG00000222658,ENSCJAG00000076265
ENSG00000102699,ENSCJAG00000004452
ENSG00000113369,ENSCJAG00000010525
ENSG00000235284,ENSCJAG00000048502
ENSG00000231587,ENSCJAG00000029503
ENSG00000201216,ENSCJAG00000048442
ENSG00000201216,ENSCJAG00000069861
ENSG00000215262,ENSCJAG00000002801
ENSG00000207563,ENSCJAG00000030231
ENSG00000207617,ENSCJAG00000037936
ENSG00000222421,ENSCJAG00000074954
ENSG00000235376,ENSCJAG00000010822
ENSG00000197134,ENSCJAG00000013273
ENSG00000283867,ENSCJAG00000054760
ENSG00000206631,ENSCJAG00000084349
ENSG00000206631,ENSCJAG00000084742
ENSG00000206631,ENSCJAG00000084277
ENSG00000261456,ENSCJAG00000045041
ENSG00000261456,ENSCJAG00000048223
ENSG00000261456,ENSCJAG00000043859
ENSG00000261456,ENSCJAG00000040905
ENSG00000167103,ENSCJAG00000019915
ENSG00000138653,ENSCJAG00000003443
ENSG00000167487,ENSCJAG00000007445
ENSG00000239822,ENSCJAG00000044909
ENSG00000145839,ENSCJAG00000005916
ENSG00000276430,ENSCJAG00000011628
ENSG00000100385,ENSCJAG00000002133
ENSG00000201548,ENSCJAG00000082127
ENSG00000182333,ENSCJAG00000005360
ENSG00000184838,ENSCJAG00000017168
ENSG00000132549,ENSCJAG00000015651
ENSG00000163114,ENSCJAG00000022029
ENSG00000145826,ENSCJAG00000043329
ENSG00000201749,ENSCJAG00000079614
ENSG00000230054,ENSCJAG00000072948
ENSG00000230601,ENSCJAG00000040765
ENSG00000151012,ENSCJAG00000003185
ENSG00000131711,ENSCJAG00000016333
ENSG00000181634,ENSCJAG00000042615
ENSG00000100592,ENSCJAG00000018906
ENSG00000100024,ENSCJAG00000042269
ENSG00000147869,ENSCJAG00000012238
ENSG00000199814,ENSCJAG00000044359
ENSG00000199814,ENSCJAG00000085593
ENSG00000103723,ENSCJAG00000015979
ENSG00000173239,ENSCJAG00000005454
ENSG00000204020,ENSCJAG00000005432
ENSG00000187566,ENSCJAG00000039154
ENSG00000197360,ENSCJAG00000043237
ENSG00000238300,ENSCJAG00000062937
ENSG00000238886,ENSCJAG00000061309
ENSG00000200887,ENSCJAG00000075391
ENSG00000240299,ENSCJAG00000041446
ENSG00000272232,ENSCJAG00000039170
ENSG00000207935,ENSCJAG00000024032
ENSG00000170950,ENSCJAG00000022394
ENSG00000186881,ENSCJAG00000063123
ENSG00000239744,ENSCJAG00000081326
ENSG00000145283,ENSCJAG00000006010
ENSG00000148136,ENSCJAG00000083687
ENSG00000206855,ENSCJAG00000084152
ENSG00000274008,ENSCJAG00000082220
ENSG00000277556,ENSCJAG00000084453
ENSG00000277556,ENSCJAG00000014350
ENSG00000276119,ENSCJAG00000084453
ENSG00000276119,ENSCJAG00000014350
ENSG00000165868,ENSCJAG00000019440
ENSG00000170927,ENSCJAG00000011434
ENSG00000141959,ENSCJAG00000017630
ENSG00000269067,ENSCJAG00000075080
ENSG00000269067,ENSCJAG00000061450
ENSG00000269067,ENSCJAG00000080502
ENSG00000165029,ENSCJAG00000016653
ENSG00000138639,ENSCJAG00000005600
ENSG00000164512,ENSCJAG00000002120
ENSG00000133937,ENSCJAG00000041716
ENSG00000126249,ENSCJAG00000010896
ENSG00000255582,ENSCJAG00000008845
ENSG00000211776,ENSCJAG00000045760
ENSG00000211777,ENSCJAG00000008831
ENSG00000211778,ENSCJAG00000062247
ENSG00000211779,ENSCJAG00000057834
ENSG00000268696,ENSCJAG00000084202
ENSG00000165409,ENSCJAG00000017144
ENSG00000207327,ENSCJAG00000083291
ENSG00000164219,ENSCJAG00000016700
ENSG00000166317,ENSCJAG00000001574
ENSG00000124449,ENSCJAG00000076565
ENSG00000196968,ENSCJAG00000001513
ENSG00000138650,ENSCJAG00000003244
