mouse_gene,macaque_gene
ENSMUSG00000094362,ENSMFAG00000036101
ENSMUSG00000094362,ENSMFAG00000064932
ENSMUSG00000094362,ENSMFAG00000052668
ENSMUSG00000094362,ENSMFAG00000000322
ENSMUSG00000094362,ENSMFAG00000055367
ENSMUSG00000094362,ENSMFAG00000003666
ENSMUSG00000094362,ENSMFAG00000038048
ENSMUSG00000094362,ENSMFAG00000061697
ENSMUSG00000094362,ENSMFAG00000046139
ENSMUSG00000094362,ENSMFAG00000043176
ENSMUSG00000094662,ENSMFAG00000000362
ENSMUSG00000094662,ENSMFAG00000033218
ENSMUSG00000094662,ENSMFAG00000036101
ENSMUSG00000094662,ENSMFAG00000064932
ENSMUSG00000094662,ENSMFAG00000052668
ENSMUSG00000094662,ENSMFAG00000000322
ENSMUSG00000094662,ENSMFAG00000055367
ENSMUSG00000094662,ENSMFAG00000003666
ENSMUSG00000094662,ENSMFAG00000038048
ENSMUSG00000094662,ENSMFAG00000061697
ENSMUSG00000094662,ENSMFAG00000046139
ENSMUSG00000094662,ENSMFAG00000043176
ENSMUSG00000079114,ENSMFAG00000000362
ENSMUSG00000079114,ENSMFAG00000033218
ENSMUSG00000079114,ENSMFAG00000036101
ENSMUSG00000079114,ENSMFAG00000064932
ENSMUSG00000079114,ENSMFAG00000052668
ENSMUSG00000079114,ENSMFAG00000000322
ENSMUSG00000079114,ENSMFAG00000055367
ENSMUSG00000079114,ENSMFAG00000003666
ENSMUSG00000079114,ENSMFAG00000038048
ENSMUSG00000079114,ENSMFAG00000061697
ENSMUSG00000079114,ENSMFAG00000046139
ENSMUSG00000079114,ENSMFAG00000043176
ENSMUSG00000049940,ENSMFAG00000039950
ENSMUSG00000033596,ENSMFAG00000043003
ENSMUSG00000054312,ENSMFAG00000042375
ENSMUSG00000029831,ENSMFAG00000033164
ENSMUSG00000028174,ENSMFAG00000043407
ENSMUSG00002075795,ENSMFAG00000008274
ENSMUSG00000037253,ENSMFAG00000056117
ENSMUSG00000020776,ENSMFAG00000000793
ENSMUSG00000064527,ENSMFAG00000051253
ENSMUSG00000064527,ENSMFAG00000064149
ENSMUSG00000024515,ENSMFAG00000037003
ENSMUSG00000000058,ENSMFAG00000048330
ENSMUSG00000025198,ENSMFAG00000042046
ENSMUSG00000095066,ENSMFAG00000000362
ENSMUSG00000095066,ENSMFAG00000033218
ENSMUSG00000095066,ENSMFAG00000036101
ENSMUSG00000095066,ENSMFAG00000064932
ENSMUSG00000095066,ENSMFAG00000052668
ENSMUSG00000095066,ENSMFAG00000000322
ENSMUSG00000095066,ENSMFAG00000055367
ENSMUSG00000095066,ENSMFAG00000003666
ENSMUSG00000095066,ENSMFAG00000038048
ENSMUSG00000095066,ENSMFAG00000061697
ENSMUSG00000095066,ENSMFAG00000046139
ENSMUSG00000095066,ENSMFAG00000043176
ENSMUSG00000045100,ENSMFAG00000000714
ENSMUSG00000094818,ENSMFAG00000000362
ENSMUSG00000094818,ENSMFAG00000033218
ENSMUSG00000094818,ENSMFAG00000036101
ENSMUSG00000094818,ENSMFAG00000064932
ENSMUSG00000094818,ENSMFAG00000052668
ENSMUSG00000094818,ENSMFAG00000000322
ENSMUSG00000094818,ENSMFAG00000055367
ENSMUSG00000094818,ENSMFAG00000003666
ENSMUSG00000094818,ENSMFAG00000038048
ENSMUSG00000094818,ENSMFAG00000061697
ENSMUSG00000094818,ENSMFAG00000046139
ENSMUSG00000094818,ENSMFAG00000043176
ENSMUSG00000029228,ENSMFAG00000000338
ENSMUSG00000075934,ENSMFAG00000004533
ENSMUSG00000075934,ENSMFAG00000050780
ENSMUSG00000065956,ENSMFAG00000000362
ENSMUSG00000065956,ENSMFAG00000033218
ENSMUSG00000065956,ENSMFAG00000036101
ENSMUSG00000065956,ENSMFAG00000064932
ENSMUSG00000065956,ENSMFAG00000052668
ENSMUSG00000065956,ENSMFAG00000000322
ENSMUSG00000065956,ENSMFAG00000055367
ENSMUSG00000065956,ENSMFAG00000003666
ENSMUSG00000065956,ENSMFAG00000038048
ENSMUSG00000065956,ENSMFAG00000061697
ENSMUSG00000065956,ENSMFAG00000046139
ENSMUSG00000065956,ENSMFAG00000043176
ENSMUSG00000074434,ENSMFAG00000000362
ENSMUSG00000074434,ENSMFAG00000033218
ENSMUSG00000074434,ENSMFAG00000036101
ENSMUSG00000074434,ENSMFAG00000064932
ENSMUSG00000074434,ENSMFAG00000052668
ENSMUSG00000074434,ENSMFAG00000000322
ENSMUSG00000074434,ENSMFAG00000055367
ENSMUSG00000074434,ENSMFAG00000003666
ENSMUSG00000074434,ENSMFAG00000038048
ENSMUSG00000074434,ENSMFAG00000061697
ENSMUSG00000074434,ENSMFAG00000046139
ENSMUSG00000074434,ENSMFAG00000043176
ENSMUSG00000079113,ENSMFAG00000000362
ENSMUSG00000079113,ENSMFAG00000033218
ENSMUSG00000079113,ENSMFAG00000036101
ENSMUSG00000079113,ENSMFAG00000064932
ENSMUSG00000079113,ENSMFAG00000052668
ENSMUSG00000079113,ENSMFAG00000000322
ENSMUSG00000079113,ENSMFAG00000055367
ENSMUSG00000079113,ENSMFAG00000003666
ENSMUSG00000079113,ENSMFAG00000038048
ENSMUSG00000079113,ENSMFAG00000061697
ENSMUSG00000079113,ENSMFAG00000046139
ENSMUSG00000079113,ENSMFAG00000043176
ENSMUSG00000060070,ENSMFAG00000000362
ENSMUSG00000060070,ENSMFAG00000033218
ENSMUSG00000060070,ENSMFAG00000036101
ENSMUSG00000060070,ENSMFAG00000064932
ENSMUSG00000060070,ENSMFAG00000052668
ENSMUSG00000060070,ENSMFAG00000000322
ENSMUSG00000060070,ENSMFAG00000055367
ENSMUSG00000060070,ENSMFAG00000003666
ENSMUSG00000060070,ENSMFAG00000038048
ENSMUSG00000060070,ENSMFAG00000061697
ENSMUSG00000060070,ENSMFAG00000046139
ENSMUSG00000060070,ENSMFAG00000043176
ENSMUSG00000060208,ENSMFAG00000000362
ENSMUSG00000060208,ENSMFAG00000033218
ENSMUSG00000060208,ENSMFAG00000036101
ENSMUSG00000060208,ENSMFAG00000064932
ENSMUSG00000060208,ENSMFAG00000052668
ENSMUSG00000060208,ENSMFAG00000000322
ENSMUSG00000060208,ENSMFAG00000055367
ENSMUSG00000060208,ENSMFAG00000003666
ENSMUSG00000060208,ENSMFAG00000038048
ENSMUSG00000060208,ENSMFAG00000061697
ENSMUSG00000060208,ENSMFAG00000046139
ENSMUSG00000060208,ENSMFAG00000043176
ENSMUSG00000022634,ENSMFAG00000035590
ENSMUSG00000063206,ENSMFAG00000000362
ENSMUSG00000063206,ENSMFAG00000033218
ENSMUSG00000063206,ENSMFAG00000036101
ENSMUSG00000063206,ENSMFAG00000064932
ENSMUSG00000063206,ENSMFAG00000052668
ENSMUSG00000063206,ENSMFAG00000000322
ENSMUSG00000063206,ENSMFAG00000055367
ENSMUSG00000063206,ENSMFAG00000003666
ENSMUSG00000063206,ENSMFAG00000038048
ENSMUSG00000063206,ENSMFAG00000061697
ENSMUSG00000063206,ENSMFAG00000046139
ENSMUSG00000063206,ENSMFAG00000043176
ENSMUSG00000012519,ENSMFAG00000042010
ENSMUSG00000031273,ENSMFAG00000032821
ENSMUSG00000021696,ENSMFAG00000037893
ENSMUSG00000036941,ENSMFAG00000004789
ENSMUSG00000024556,ENSMFAG00000004061
ENSMUSG00000038550,ENSMFAG00000042429
ENSMUSG00000030617,ENSMFAG00000002840
ENSMUSG00000073633,ENSMFAG00000048023
ENSMUSG00000007655,ENSMFAG00000046330
ENSMUSG00000025199,ENSMFAG00000000426
ENSMUSG00000022635,ENSMFAG00000039789
ENSMUSG00000026220,ENSMFAG00000038643
ENSMUSG00000008575,ENSMFAG00000037052
ENSMUSG00000119734,ENSMFAG00000061564
ENSMUSG00000030029,ENSMFAG00000033439
ENSMUSG00000026104,ENSMFAG00000036957
ENSMUSG00000024561,ENSMFAG00000026335
ENSMUSG00000058618,ENSMFAG00000000362
ENSMUSG00000058618,ENSMFAG00000033218
ENSMUSG00000058618,ENSMFAG00000036101
ENSMUSG00000058618,ENSMFAG00000064932
ENSMUSG00000058618,ENSMFAG00000052668
ENSMUSG00000058618,ENSMFAG00000000322
ENSMUSG00000058618,ENSMFAG00000055367
ENSMUSG00000058618,ENSMFAG00000003666
ENSMUSG00000058618,ENSMFAG00000038048
ENSMUSG00000058618,ENSMFAG00000061697
ENSMUSG00000058618,ENSMFAG00000046139
ENSMUSG00000058618,ENSMFAG00000043176
ENSMUSG00000068167,ENSMFAG00000053253
ENSMUSG00000038543,ENSMFAG00000002775
ENSMUSG00000064213,ENSMFAG00000000362
ENSMUSG00000064213,ENSMFAG00000033218
ENSMUSG00000064213,ENSMFAG00000036101
ENSMUSG00000064213,ENSMFAG00000064932
ENSMUSG00000064213,ENSMFAG00000052668
ENSMUSG00000064213,ENSMFAG00000000322
ENSMUSG00000064213,ENSMFAG00000055367
ENSMUSG00000064213,ENSMFAG00000003666
ENSMUSG00000064213,ENSMFAG00000038048
ENSMUSG00000064213,ENSMFAG00000061697
ENSMUSG00000064213,ENSMFAG00000046139
ENSMUSG00000064213,ENSMFAG00000043176
ENSMUSG00000063145,ENSMFAG00000040347
ENSMUSG00000033579,ENSMFAG00000026134
ENSMUSG00000022285,ENSMFAG00000001740
ENSMUSG00000038541,ENSMFAG00000000955
ENSMUSG00000031196,ENSMFAG00000039948
ENSMUSG00000022686,ENSMFAG00000011168
ENSMUSG00000025875,ENSMFAG00000040265
ENSMUSG00000015750,ENSMFAG00000034137
ENSMUSG00000006335,ENSMFAG00000031792
ENSMUSG00000014426,ENSMFAG00000036572
ENSMUSG00000028173,ENSMFAG00000030065
ENSMUSG00000048500,ENSMFAG00000064390
ENSMUSG00000058052,ENSMFAG00000030679
ENSMUSG00000058052,ENSMFAG00000056365
ENSMUSG00000044222,ENSMFAG00000050518
ENSMUSG00000044222,ENSMFAG00000055242
ENSMUSG00000050730,ENSMFAG00000000533
ENSMUSG00000079112,ENSMFAG00000062329
ENSMUSG00000079112,ENSMFAG00000057761
ENSMUSG00000079112,ENSMFAG00000047283
ENSMUSG00000004843,ENSMFAG00000033665
ENSMUSG00000030598,ENSMFAG00000004221
ENSMUSG00000017049,ENSMFAG00000060546
ENSMUSG00000001930,ENSMFAG00000039466
ENSMUSG00000006567,ENSMFAG00000001355
ENSMUSG00000020840,ENSMFAG00000001589
ENSMUSG00000035901,ENSMFAG00000037631
ENSMUSG00000055917,ENSMFAG00000035406
ENSMUSG00000091243,ENSMFAG00000003253
ENSMUSG00000036167,ENSMFAG00000002382
ENSMUSG00000025780,ENSMFAG00000038573
ENSMUSG00000025602,ENSMFAG00000002603
ENSMUSG00000031198,ENSMFAG00000038031
ENSMUSG00000021697,ENSMFAG00000032556
ENSMUSG00000039488,ENSMFAG00000045865
ENSMUSG00000064115,ENSMFAG00000002627
ENSMUSG00000038526,ENSMFAG00000040977
ENSMUSG00000063362,ENSMFAG00000059159
ENSMUSG00000031139,ENSMFAG00000003056
ENSMUSG00000025200,ENSMFAG00000031202
ENSMUSG00000025200,ENSMFAG00000065242
ENSMUSG00000029229,ENSMFAG00000035340
ENSMUSG00000020305,ENSMFAG00000033020
ENSMUSG00000034402,ENSMFAG00000037862
ENSMUSG00000065727,ENSMFAG00000014696
ENSMUSG00000059146,ENSMFAG00000044160
ENSMUSG00000057228,ENSMFAG00000042881
ENSMUSG00000032826,ENSMFAG00000032015
ENSMUSG00000025885,ENSMFAG00000007943
ENSMUSG00000042476,ENSMFAG00000038890
ENSMUSG00000035954,ENSMFAG00000044248
ENSMUSG00000059481,ENSMFAG00000050264
ENSMUSG00000027487,ENSMFAG00000040526
ENSMUSG00000059288,ENSMFAG00000048100
ENSMUSG00000032580,ENSMFAG00000031609
ENSMUSG00000077391,ENSMFAG00000021171
ENSMUSG00000024743,ENSMFAG00000043470
ENSMUSG00000020838,ENSMFAG00000002876
ENSMUSG00002075784,ENSMFAG00000064199
ENSMUSG00000031647,ENSMFAG00000065805
ENSMUSG00000038172,ENSMFAG00000002246
ENSMUSG00000058704,ENSMFAG00000046335
ENSMUSG00000036158,ENSMFAG00000023175
ENSMUSG00000035946,ENSMFAG00000038491
ENSMUSG00000037738,ENSMFAG00000033386
ENSMUSG00000003623,ENSMFAG00000036023
ENSMUSG00000027488,ENSMFAG00000039231
ENSMUSG00000022883,ENSMFAG00000037016
ENSMUSG00000021418,ENSMFAG00000043100
ENSMUSG00000022292,ENSMFAG00000043659
ENSMUSG00000023828,ENSMFAG00000002893
ENSMUSG00000031200,ENSMFAG00000052287
ENSMUSG00000019893,ENSMFAG00000001072
ENSMUSG00000061186,ENSMFAG00000042671
ENSMUSG00000079659,ENSMFAG00000004736
ENSMUSG00000040855,ENSMFAG00000002922
ENSMUSG00000022449,ENSMFAG00000043872
ENSMUSG00000024067,ENSMFAG00000045079
ENSMUSG00000029267,ENSMFAG00000037684
ENSMUSG00000040811,ENSMFAG00000001217
ENSMUSG00000009376,ENSMFAG00000028602
ENSMUSG00000031959,ENSMFAG00000036379
ENSMUSG00000090223,ENSMFAG00000002748
ENSMUSG00000046573,ENSMFAG00000002120
ENSMUSG00000119168,ENSMFAG00000047914
ENSMUSG00000050272,ENSMFAG00000033365
ENSMUSG00000028483,ENSMFAG00000039519
ENSMUSG00000036880,ENSMFAG00000040240
ENSMUSG00000040966,ENSMFAG00000031849
ENSMUSG00000104536,ENSMFAG00000053664
ENSMUSG00000031201,ENSMFAG00000031106
ENSMUSG00000053846,ENSMFAG00000038227
ENSMUSG00000069170,ENSMFAG00000032687
ENSMUSG00000023829,ENSMFAG00000033700
ENSMUSG00000037958,ENSMFAG00000055182
ENSMUSG00000015733,ENSMFAG00000041237
ENSMUSG00000064871,ENSMFAG00000006728
ENSMUSG00000064647,ENSMFAG00000029017
ENSMUSG00000036299,ENSMFAG00000030546
ENSMUSG00000046768,ENSMFAG00000041538
ENSMUSG00000035765,ENSMFAG00000031987
ENSMUSG00000022876,ENSMFAG00000042889
ENSMUSG00000077639,ENSMFAG00000035324
ENSMUSG00000065518,ENSMFAG00000013929
ENSMUSG00000020303,ENSMFAG00000048596
ENSMUSG00000023830,ENSMFAG00000034342
ENSMUSG00000044502,ENSMFAG00000003066
ENSMUSG00000028484,ENSMFAG00000045606
ENSMUSG00000050944,ENSMFAG00000015172
ENSMUSG00000022938,ENSMFAG00000033710
ENSMUSG00000048982,ENSMFAG00000049495
ENSMUSG00000056899,ENSMFAG00000039313
ENSMUSG00000065543,ENSMFAG00000009333
ENSMUSG00000030612,ENSMFAG00000037394
ENSMUSG00000038115,ENSMFAG00000045036
ENSMUSG00000033356,ENSMFAG00000041689
ENSMUSG00000048490,ENSMFAG00000026185
ENSMUSG00000052214,ENSMFAG00000045575
ENSMUSG00000089369,ENSMFAG00000040903
ENSMUSG00000031274,ENSMFAG00000031556
ENSMUSG00000030611,ENSMFAG00000001006
ENSMUSG00000052928,ENSMFAG00000037903
ENSMUSG00000059883,ENSMFAG00000032703
ENSMUSG00000057506,ENSMFAG00000041054
ENSMUSG00000020780,ENSMFAG00000036758
ENSMUSG00000021051,ENSMFAG00000039011
ENSMUSG00000037578,ENSMFAG00000030987
ENSMUSG00000022865,ENSMFAG00000035429
ENSMUSG00000044646,ENSMFAG00000031667
ENSMUSG00000030403,ENSMFAG00000036820
ENSMUSG00000040280,ENSMFAG00000055308
ENSMUSG00000024563,ENSMFAG00000045652
ENSMUSG00000022451,ENSMFAG00000002340
ENSMUSG00000043259,ENSMFAG00000044652
ENSMUSG00000020300,ENSMFAG00000003075
ENSMUSG00000030610,ENSMFAG00000043815
ENSMUSG00000014905,ENSMFAG00000054701
ENSMUSG00000035179,ENSMFAG00000043367
ENSMUSG00000022863,ENSMFAG00000002010
ENSMUSG00000024068,ENSMFAG00000041582
ENSMUSG00000045690,ENSMFAG00000021342
ENSMUSG00000038005,ENSMFAG00000038736
ENSMUSG00000059834,ENSMFAG00000037478
ENSMUSG00000118552,ENSMFAG00000040006
ENSMUSG00000118552,ENSMFAG00000017248
ENSMUSG00000118552,ENSMFAG00000007994
ENSMUSG00000030402,ENSMFAG00000040939
ENSMUSG00000063296,ENSMFAG00000037752
ENSMUSG00000049107,ENSMFAG00000029473
ENSMUSG00000036257,ENSMFAG00000033607
ENSMUSG00000064862,ENSMFAG00000029958
ENSMUSG00000022864,ENSMFAG00000051293
ENSMUSG00000059187,ENSMFAG00000034201
ENSMUSG00000008373,ENSMFAG00000001108
ENSMUSG00000022454,ENSMFAG00000040165
ENSMUSG00000028826,ENSMFAG00000035460
ENSMUSG00000072878,ENSMFAG00000035770
ENSMUSG00000077598,ENSMFAG00000004821
ENSMUSG00000077598,ENSMFAG00000006647
ENSMUSG00000046500,ENSMFAG00000020992
ENSMUSG00000031478,ENSMFAG00000035919
ENSMUSG00000035245,ENSMFAG00000041998
ENSMUSG00000024668,ENSMFAG00000037382
ENSMUSG00000063406,ENSMFAG00000039021
ENSMUSG00000037926,ENSMFAG00000033235
ENSMUSG00000052407,ENSMFAG00000007272
ENSMUSG00000034820,ENSMFAG00000001401
ENSMUSG00000025403,ENSMFAG00000002112
ENSMUSG00000022860,ENSMFAG00000030235
ENSMUSG00000022860,ENSMFAG00000052997
ENSMUSG00000030059,ENSMFAG00000037002
ENSMUSG00000032818,ENSMFAG00000037181
ENSMUSG00000041468,ENSMFAG00000033581
ENSMUSG00000029106,ENSMFAG00000040609
ENSMUSG00000021209,ENSMFAG00000031167
ENSMUSG00000015749,ENSMFAG00000000851
ENSMUSG00000037725,ENSMFAG00000036763
ENSMUSG00000089560,ENSMFAG00000052680
ENSMUSG00000026383,ENSMFAG00000000388
ENSMUSG00000045608,ENSMFAG00000039639
ENSMUSG00000000538,ENSMFAG00000002679
ENSMUSG00000022857,ENSMFAG00000065300
ENSMUSG00000022857,ENSMFAG00000044832
ENSMUSG00000064606,ENSMFAG00000017772
ENSMUSG00000030061,ENSMFAG00000036648
ENSMUSG00000037487,ENSMFAG00000044216
ENSMUSG00000040258,ENSMFAG00000042434
ENSMUSG00000028825,ENSMFAG00000042317
ENSMUSG00000068037,ENSMFAG00000004332
ENSMUSG00000031479,ENSMFAG00000042233
ENSMUSG00000032295,ENSMFAG00000000969
ENSMUSG00000037747,ENSMFAG00000038572
ENSMUSG00000024667,ENSMFAG00000043498
ENSMUSG00000069020,ENSMFAG00000035214
ENSMUSG00000028822,ENSMFAG00000033857
ENSMUSG00000047554,ENSMFAG00000003002
ENSMUSG00000031480,ENSMFAG00000042000
ENSMUSG00000073460,ENSMFAG00000041296
ENSMUSG00000037266,ENSMFAG00000003728
ENSMUSG00000024666,ENSMFAG00000046357
ENSMUSG00000033545,ENSMFAG00000039290
ENSMUSG00000038533,ENSMFAG00000000820
ENSMUSG00000038602,ENSMFAG00000043289
ENSMUSG00000021420,ENSMFAG00000043484
ENSMUSG00000034445,ENSMFAG00000045492
ENSMUSG00000038594,ENSMFAG00000000904
ENSMUSG00000054667,ENSMFAG00000034206
ENSMUSG00000028821,ENSMFAG00000041831
ENSMUSG00000031197,ENSMFAG00000032032
ENSMUSG00000015745,ENSMFAG00000034638
ENSMUSG00000070691,ENSMFAG00000031725
ENSMUSG00000057388,ENSMFAG00000043173
ENSMUSG00000057388,ENSMFAG00000017689
ENSMUSG00000022762,ENSMFAG00000041136
ENSMUSG00000035199,ENSMFAG00000033075
ENSMUSG00000035199,ENSMFAG00000001584
ENSMUSG00000040249,ENSMFAG00000039927
ENSMUSG00000024069,ENSMFAG00000002845
ENSMUSG00000025427,ENSMFAG00000000616
ENSMUSG00000000183,ENSMFAG00000061143
ENSMUSG00000061947,ENSMFAG00000040771
ENSMUSG00000027968,ENSMFAG00000036506
ENSMUSG00000035840,ENSMFAG00000034572
ENSMUSG00000037242,ENSMFAG00000038789
ENSMUSG00000044086,ENSMFAG00000044328
ENSMUSG00000000182,ENSMFAG00000047299
ENSMUSG00002075706,ENSMFAG00000052990
ENSMUSG00000030401,ENSMFAG00000002551
ENSMUSG00000031202,ENSMFAG00000036188
ENSMUSG00000028487,ENSMFAG00000036895
ENSMUSG00000060807,ENSMFAG00000039765
ENSMUSG00000031353,ENSMFAG00000034492
ENSMUSG00000039840,ENSMFAG00000042030
ENSMUSG00000034371,ENSMFAG00000032712
ENSMUSG00000059182,ENSMFAG00000041066
ENSMUSG00000021081,ENSMFAG00000000838
ENSMUSG00000065482,ENSMFAG00000005206
ENSMUSG00000065447,ENSMFAG00000035111
ENSMUSG00000015747,ENSMFAG00000032727
ENSMUSG00000031958,ENSMFAG00000029402
ENSMUSG00000039114,ENSMFAG00000062211
ENSMUSG00000030609,ENSMFAG00000001458
ENSMUSG00000022893,ENSMFAG00000039719
ENSMUSG00000071178,ENSMFAG00000042928
ENSMUSG00000038495,ENSMFAG00000001415
ENSMUSG00000091055,ENSMFAG00000031829
ENSMUSG00000059336,ENSMFAG00000032229
ENSMUSG00000055835,ENSMFAG00000001812
ENSMUSG00000051098,ENSMFAG00000001314
ENSMUSG00000000184,ENSMFAG00000040946
ENSMUSG00000071177,ENSMFAG00000042928
ENSMUSG00000022894,ENSMFAG00000000566
ENSMUSG00000031957,ENSMFAG00000036811
ENSMUSG00000031957,ENSMFAG00000022948
ENSMUSG00000045410,ENSMFAG00000032263
ENSMUSG00000066232,ENSMFAG00000040326
ENSMUSG00000031955,ENSMFAG00000035344
ENSMUSG00000089007,ENSMFAG00000021483
ENSMUSG00000084560,ENSMFAG00000007747
ENSMUSG00000066366,ENSMFAG00000042928
ENSMUSG00000038070,ENSMFAG00000038531
ENSMUSG00000022935,ENSMFAG00000039272
ENSMUSG00000079110,ENSMFAG00000008163
ENSMUSG00000042282,ENSMFAG00000045516
ENSMUSG00000040029,ENSMFAG00000012472
ENSMUSG00000020598,ENSMFAG00000043417
ENSMUSG00000024740,ENSMFAG00000042035
ENSMUSG00000031481,ENSMFAG00000003989
ENSMUSG00000031481,ENSMFAG00000043402
ENSMUSG00000049281,ENSMFAG00000001774
ENSMUSG00000064451,ENSMFAG00000010660
ENSMUSG00000020836,ENSMFAG00000042987
ENSMUSG00000003545,ENSMFAG00000038029
ENSMUSG00000021537,ENSMFAG00000036901
ENSMUSG00000002147,ENSMFAG00000036764
ENSMUSG00000039193,ENSMFAG00000038409
ENSMUSG00000024552,ENSMFAG00000033369
ENSMUSG00000038344,ENSMFAG00000056241
ENSMUSG00000029055,ENSMFAG00000040083
ENSMUSG00000035632,ENSMFAG00000040073
ENSMUSG00000021423,ENSMFAG00000031478
ENSMUSG00000065852,ENSMFAG00000009552
ENSMUSG00000061923,ENSMFAG00000033541
ENSMUSG00000024072,ENSMFAG00000031303
ENSMUSG00000037465,ENSMFAG00000036189
ENSMUSG00000000078,ENSMFAG00000040602
ENSMUSG00000014329,ENSMFAG00000036177
ENSMUSG00000037997,ENSMFAG00000002647
ENSMUSG00000068039,ENSMFAG00000003456
ENSMUSG00000068039,ENSMFAG00000037385
ENSMUSG00000031925,ENSMFAG00000031735
ENSMUSG00000021193,ENSMFAG00000003109
ENSMUSG00000084558,ENSMFAG00000005356
ENSMUSG00000038806,ENSMFAG00000031291
ENSMUSG00000064210,ENSMFAG00000037126
ENSMUSG00000043789,ENSMFAG00000050422
ENSMUSG00000043789,ENSMFAG00000037169
ENSMUSG00000078813,ENSMFAG00000037143
ENSMUSG00000032298,ENSMFAG00000046009
ENSMUSG00000029640,ENSMFAG00000031734
ENSMUSG00000031482,ENSMFAG00000044042
ENSMUSG00000027967,ENSMFAG00000026432
ENSMUSG00000031533,ENSMFAG00000003515
ENSMUSG00000025766,ENSMFAG00000001060
ENSMUSG00000061414,ENSMFAG00000036067
ENSMUSG00000029231,ENSMFAG00000046187
ENSMUSG00000119659,ENSMFAG00000051142
ENSMUSG00000088733,ENSMFAG00000008114
ENSMUSG00000031534,ENSMFAG00000002359
ENSMUSG00000032299,ENSMFAG00000032886
ENSMUSG00000024548,ENSMFAG00000052144
ENSMUSG00000037907,ENSMFAG00000002123
ENSMUSG00000030811,ENSMFAG00000002999
ENSMUSG00000037656,ENSMFAG00000000865
ENSMUSG00000041225,ENSMFAG00000003462
ENSMUSG00000050520,ENSMFAG00000030251
ENSMUSG00000050239,ENSMFAG00000050451
ENSMUSG00002076486,ENSMFAG00000058298
ENSMUSG00000071471,ENSMFAG00000062742
ENSMUSG00000071471,ENSMFAG00000051583
ENSMUSG00000066652,ENSMFAG00000039504
ENSMUSG00000030350,ENSMFAG00000045030
ENSMUSG00000056350,ENSMFAG00000061919
ENSMUSG00000031357,ENSMFAG00000031838
ENSMUSG00000025932,ENSMFAG00000030151
ENSMUSG00000004319,ENSMFAG00000039959
ENSMUSG00000030351,ENSMFAG00000040296
ENSMUSG00000025215,ENSMFAG00000045878
ENSMUSG00000031179,ENSMFAG00000057463
ENSMUSG00000033237,ENSMFAG00000038693
ENSMUSG00000032582,ENSMFAG00000046650
ENSMUSG00000024670,ENSMFAG00000033693
ENSMUSG00000065105,ENSMFAG00000023665
ENSMUSG00000064637,ENSMFAG00000006088
ENSMUSG00000062480,ENSMFAG00000035657
ENSMUSG00000062480,ENSMFAG00000003287
ENSMUSG00000046699,ENSMFAG00000029666
ENSMUSG00000030064,ENSMFAG00000040109
ENSMUSG00000049871,ENSMFAG00000044885
ENSMUSG00000058298,ENSMFAG00000002788
ENSMUSG00000084459,ENSMFAG00000053024
ENSMUSG00000065903,ENSMFAG00000065313
ENSMUSG00000020289,ENSMFAG00000059670
ENSMUSG00000020289,ENSMFAG00000042289
ENSMUSG00000036790,ENSMFAG00000030304
ENSMUSG00000023832,ENSMFAG00000035657
ENSMUSG00000023832,ENSMFAG00000003287
ENSMUSG00000087708,ENSMFAG00000010362
ENSMUSG00000043964,ENSMFAG00000037299
ENSMUSG00000033228,ENSMFAG00000036690
ENSMUSG00000079578,ENSMFAG00000030768
ENSMUSG00000079578,ENSMFAG00000031851
ENSMUSG00000079578,ENSMFAG00000003533
ENSMUSG00000079577,ENSMFAG00000030768
ENSMUSG00000079577,ENSMFAG00000031851
ENSMUSG00000079577,ENSMFAG00000003533
ENSMUSG00000030607,ENSMFAG00000019208
ENSMUSG00000106233,ENSMFAG00000047838
ENSMUSG00000106233,ENSMFAG00000061621
ENSMUSG00000106233,ENSMFAG00000060556
ENSMUSG00000106233,ENSMFAG00000005548
ENSMUSG00000058124,ENSMFAG00000046125
ENSMUSG00000003549,ENSMFAG00000001814
ENSMUSG00000023169,ENSMFAG00000009753
ENSMUSG00000047996,ENSMFAG00000031879
ENSMUSG00000025402,ENSMFAG00000036629
ENSMUSG00000021699,ENSMFAG00000041776
ENSMUSG00000048231,ENSMFAG00000046125
ENSMUSG00000045934,ENSMFAG00000031699
ENSMUSG00000039738,ENSMFAG00000043878
ENSMUSG00000037537,ENSMFAG00000046125
ENSMUSG00002075818,ENSMFAG00000023142
ENSMUSG00000031918,ENSMFAG00000040303
ENSMUSG00000024737,ENSMFAG00000038208
ENSMUSG00000055609,ENSMFAG00000061634
ENSMUSG00000055609,ENSMFAG00000064413
ENSMUSG00000055609,ENSMFAG00000044915
ENSMUSG00000060475,ENSMFAG00000035453
ENSMUSG00000073077,ENSMFAG00000045894
ENSMUSG00000069919,ENSMFAG00000037705
ENSMUSG00000046314,ENSMFAG00000037535
ENSMUSG00000022462,ENSMFAG00000037266
ENSMUSG00000047649,ENSMFAG00000006908
ENSMUSG00000019857,ENSMFAG00000035748
ENSMUSG00000030606,ENSMFAG00000039242
ENSMUSG00000069917,ENSMFAG00000037705
ENSMUSG00000031360,ENSMFAG00000009688
ENSMUSG00000040195,ENSMFAG00000001688
ENSMUSG00000022300,ENSMFAG00000008982
ENSMUSG00000022300,ENSMFAG00000043378
ENSMUSG00000011877,ENSMFAG00000039346
